"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3050000","102","1983","08414","유흥주점영업","19830430","무학성","서울특별시 동대문구 고미술로 99 5층 (답십리동)","서울특별시 동대문구 답십리동  961번지 9호  ","1475.39","  0222441050  ","20190509","","19980302","답십리제1동","","","","카바레","","","","","","","비대상","","지상","","","","","","","","","74.36","181.30","299.20","152.18","42.65","0.00","25.59","700.11","0.00","0.00","","","3050000-102-1983-08414","","","","","","내국인","대한민국"
"3050000","102","1983","08414","유흥주점영업","19830430","무학성","서울특별시 동대문구 고미술로 99 5층 (답십리동)","서울특별시 동대문구 답십리동  961번지 9호  ","1475.39","  0222441050  ","20190411","","19980302","답십리제1동","","","","카바레","","","","","","","비대상","","지상","","","","","","","","","74.36","181.30","299.20","152.18","42.65","0.00","25.59","700.11","0.00","0.00","","","3050000-102-1983-08414","","","","","","내국인","대한민국"
"3050000","102","1983","08414","유흥주점영업","19830430","무학성","서울특별시 동대문구 고미술로 99 5층 (답십리동)","서울특별시 동대문구 답십리동  961번지 9호  ","1475.39","  0222441050  ","20180712","","19980302","답십리제1동","","","","카바레","","","","","","","비대상","","지상","","","","","","","","","74.36","181.30","299.20","152.18","42.65","0.00","25.59","700.11","0.00","0.00","","","3050000-102-1983-08414","","","","","","내국인","대한민국"
"3050000","102","1983","08414","유흥주점영업","19830430","무학성","서울특별시 동대문구 고미술로 99 5층 (답십리동)","서울특별시 동대문구 답십리동  961번지 9호  ","1475.39","  0222441050  ","20170802","","19980302","답십리제1동","","","","카바레","","","","","","","비대상","","지상","","","","","","","","","74.36","181.30","299.20","152.18","42.65","0.00","25.59","700.11","0.00","0.00","","","3050000-102-1983-08414","","","","","","내국인","대한민국"
"3050000","102","1984","08434","유흥주점영업","19841005","여우야","서울특별시 동대문구 전농로 5 지하1층 (답십리동)","서울특별시 동대문구 답십리동  530번지 15호  ","251.37","  0222445836  ","20130207","","19931020","답십리제1동","20140529","자진폐업","개인사정(건물재건축)","스텐드바","0","0","1","1","5","","비대상","상수도전용","지하","2","9","","","","","","","24.56","27.76","12.00","3.69","16.32","0.00","13.77","153.27","0.00","0.00","","","3050000-102-1984-08434","","","","","","내국인","대한민국"
"3050000","102","1987","08453","유흥주점영업","19870329","아리랑","서울특별시 동대문구 천호대로 281 (답십리동 지하1층)","서울특별시 동대문구 답십리동  495번지 1호  ","180.56","010*******","20160128","","19980319","답십리제1동","","","","룸살롱","0","0","1","1","2","","비대상","상수도전용","지하","0","0","","","","","","","18.40","65.00","0.00","0.00","0.00","0.00","6.60","90.56","0.00","0.00","","","3050000-102-1987-08453","","","","","","내국인","대한민국"
"3050000","102","1990","08464","유흥주점영업","19901205","타임","서울특별시 동대문구 천호대로 343 지하1층 (답십리동)","서울특별시 동대문구 답십리동  952번지 18호  지하1층","","  0222154638  ","20130318","","19981130","답십리제1동","","","","룸살롱","0","0","1","1","8","","비대상","상수도전용","지하","0","0","","","","","","","3.80","","","","2.00","","","56.36","","","","","3050000-102-1990-08464","","","","","","내국인","대한민국"
"3050000","102","1999","10847","유흥주점영업","19990519","늪","서울특별시 동대문구 고미술로 100 지하1층 (답십리동 지하1층 101112호)","서울특별시 동대문구 답십리동  961번지 2호  지하1층 101112호","250.92","  0222135500  ","20150810","","19990519","답십리제1동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","13.76","91.61","0.00","51.02","7.20","0.00","0.00","87.33","0.00","0.00","","","3050000-102-1999-10847","","","","","","내국인","대한민국"
"3050000","102","2001","12667","유흥주점영업","20010430","하트","서울특별시 동대문구 천호대로 301-1 (답십리동(천호대로 137))","서울특별시 동대문구 답십리동  493번지 3호  (천호대로 137)","","  0222142926  ","20090408","","20010430","답십리제1동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","8.14","118.30","","27.30","6.25","","4.90","","0.00","0.00","","","3050000-102-2001-12667","","","","","","내국인","대한민국"
"3050000","102","2001","13066","유흥주점영업","20011129","필노래＃","서울특별시 동대문구 천호대로 267 (답십리동(천호대로 101))","서울특별시 동대문구 답십리동  496번지 2호  (천호대로 101)","73.44","  0222449696  ","20151214","","20011129","답십리제1동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.24","40.47","0.00","0.00","0.00","10.00","8.05","22.68","0.00","0.00","","","3050000-102-2001-13066","","","","","","내국인","대한민국"
"3050000","102","2007","00004","유흥주점영업","20071212","열린주점","서울특별시 동대문구 천호대로 291-1 지하1층 (답십리동)","서울특별시 동대문구 답십리동  494번지 5호  지하1층","96.09","  0222127626  ","20160429","","20071212","답십리제1동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","0.00","0.00","0.00","96.09","0.00","0.00","0.00","0.00","","","","","3050000-102-2007-00004","","","","","","내국인","대한민국"
"3050000","102","2010","00004","유흥주점영업","20100907","현대노래바","서울특별시 동대문구 전농로 5 지하1층 7호 (답십리동)","서울특별시 동대문구 답십리동  530번지 15호  지하1층-7","","  0222495108  ","20130131","","20100907","답십리제1동","20160212","행정처분","행정처분","룸살롱","","","1","1","5","","비대상","상수도전용","지하","","","","","","","","","2.20","21.40","","13.69","","12.00","","27.81","","","","","3050000-102-2010-00004","","","","","","내국인","대한민국"
"3050000","102","1971","08427","유흥주점영업","19710223","텐프로","서울특별시 동대문구 회기로 189 (휘경동)","서울특별시 동대문구 휘경동  320번지 2호  ","97.00","  02 9660821  ","20080731","","19981207","휘경제1동","20151106","자진폐업","영업부진","룸살롱","2","2","","","","20080925","비대상","","지상","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","97.00","","","","","3050000-102-1971-08427","","","","","","내국인","대한민국"
"3050000","102","1976","08476","유흥주점영업","19761108","제이시","서울특별시 동대문구 이문로 16 지하1층 (휘경동)","서울특별시 동대문구 휘경동  336번지  지하1층","135.07","  02 9733859  ","20121206","","19981207","휘경제1동","","","","카바레","0","0","1","1","5","","비대상","상수도전용","지하","0","0","","","","","","","9.10","70.24","0.00","48.37","0.00","0.00","7.36","0.00","0.00","0.00","","","3050000-102-1976-08476","","","","","","내국인","대한민국"
"3050000","102","1984","08441","유흥주점영업","19840326","수 소주클럽","서울특별시 동대문구 이문로 36 지하1층 (휘경동)","서울특별시 동대문구 휘경동  321번지 57호  ","67.65","  0209653916  ","20180620","","19951208","휘경제1동","","","","스텐드바","","","","","","","비대상","","지하","","","","","","","","","3.52","0.00","0.00","5.25","0.00","3.00","0.00","58.88","0.00","0.00","","","3050000-102-1984-08441","","","","","","내국인","대한민국"
"3050000","102","1984","08441","유흥주점영업","19840326","수 소주클럽","서울특별시 동대문구 이문로 36 지하1층 (휘경동)","서울특별시 동대문구 휘경동  321번지 57호  ","67.65","  0209653916  ","20130418","","19951208","휘경제1동","","","","스텐드바","","","","","","","비대상","","지하","","","","","","","","","3.52","0.00","0.00","5.25","0.00","3.00","0.00","58.88","0.00","0.00","","","3050000-102-1984-08441","","","","","","내국인","대한민국"
"3050000","102","1984","08490","유흥주점영업","19840712","정글","서울특별시 동대문구 이문로 40 (휘경동(이문로 40))","서울특별시 동대문구 휘경동  321번지 25호  (이문로 40)","91.00","02  32953938  ","20160315","","19981010","휘경제1동","","","","스텐드바","","","","","","","비대상","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","91.00","","","","","3050000-102-1984-08490","","","","","","내국인","대한민국"
"3050000","102","2000","11983","유흥주점영업","20000725","본전노래방","서울특별시 동대문구 이문로 174 (이문동(이문로 174))","서울특별시 동대문구 이문동  255번지 260호  (이문로 174)","94.36","  02 9660153  ","20190624","","20000725","이문제2동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","14.28","23.58","0.00","0.00","1.90","0.00","6.48","48.12","0.00","0.00","","","3050000-102-2000-11983","","","","","","내국인","대한민국"
"3050000","102","2000","11983","유흥주점영업","20000725","본전","서울특별시 동대문구 이문로 174 (이문동(이문로 174))","서울특별시 동대문구 이문동  255번지 260호  (이문로 174)","94.36","  02 9660153  ","20190624","","20000725","이문제2동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","14.28","23.58","0.00","0.00","1.90","0.00","6.48","48.12","0.00","0.00","","","3050000-102-2000-11983","","","","","","내국인","대한민국"
"3050000","102","2000","11983","유흥주점영업","20000725","본전노래방","서울특별시 동대문구 이문로 174 (이문동(이문로 174))","서울특별시 동대문구 이문동  255번지 260호  (이문로 174)","94.36","  02 9660153  ","20100610","","20000725","이문제2동","","","","룸살롱","","","","","","20100723","비대상","","지하","","","","","","","","","14.28","23.58","0.00","0.00","1.90","0.00","6.48","48.12","0.00","0.00","","","3050000-102-2000-11983","","","","","","내국인","대한민국"
"3050000","102","2000","11983","유흥주점영업","20000725","본전","서울특별시 동대문구 이문로 174 (이문동(이문로 174))","서울특별시 동대문구 이문동  255번지 260호  (이문로 174)","94.36","  02 9660153  ","20100610","","20000725","이문제2동","","","","룸살롱","","","","","","20100723","비대상","","지하","","","","","","","","","14.28","23.58","0.00","0.00","1.90","0.00","6.48","48.12","0.00","0.00","","","3050000-102-2000-11983","","","","","","내국인","대한민국"
"3050000","102","2001","12568","유흥주점영업","20010324","술마시는노래주점","서울특별시 동대문구 이문로 185 (이문동(이문로 185))","서울특별시 동대문구 이문동  256번지 26호  (이문로 185)","88.99","  02 9573527  ","20060818","","20010326","이문제2동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","6.64","44.16","0.00","33.96","4.23","0.00","0.00","0.00","","","","","3050000-102-2001-12568","","","","","","내국인","대한민국"
"3050000","102","1985","08478","유흥주점영업","19850628","남태평양","서울특별시 동대문구 이문로 200 (이문동(지하1층))","서울특별시 동대문구 이문동  358번지 3호  (지하1층)","104.45","  0232950853  ","20160511","","19980801","이문제1동","","","","룸살롱","0","0","1","1","2","","비대상","상수도전용","지하","0","0","","","","","","","7.00","0.00","0.00","0.00","0.00","3.00","2.00","95.45","0.00","0.00","","","3050000-102-1985-08478","","","","","","내국인","대한민국"
"3050000","102","1973","08428","유흥주점영업","19730411","아마죤","서울특별시 동대문구 천호대로 128 지하1층 (용두동)","서울특별시 동대문구 용두동  36번지 1호  ","85.41","  02 9628441  ","20190228","","19940929","용신동","","","","스텐드바","0","0","1","1","5","","비대상","상수도전용","지하","2","2","","","","","","","11.96","0.00","0.00","0.00","0.00","7.00","2.25","71.20","0.00","0.00","","","3050000-102-1973-08428","","","","","","내국인","대한민국"
"3050000","102","1973","08428","유흥주점영업","19730411","아마죤","서울특별시 동대문구 천호대로 128 지하1층 (용두동)","서울특별시 동대문구 용두동  36번지 1호  ","85.41","  02 9628441  ","20151105","","19940929","용신동","","","","스텐드바","0","0","1","1","5","","비대상","상수도전용","지하","2","2","","","","","","","11.96","0.00","0.00","0.00","0.00","7.00","2.25","71.20","0.00","0.00","","","3050000-102-1973-08428","","","","","","내국인","대한민국"
"3050000","102","2001","13063","유흥주점영업","20010928","황실","서울특별시 동대문구 왕산로 112 (용두동(왕산로 248-1))","서울특별시 동대문구 용두동  689번지 19호  (왕산로 248-1)","","  02 9668393  ","20091201","","20010928","용신동","","","","비어(바)살롱","1","1","0","0","3","20100326","비대상","상수도전용","지상","0","0","","","","","","","2.20","","","","2.00","","","62.40","0.00","0.00","","","3050000-102-2001-13063","","","","","","내국인","대한민국"
"3050000","102","2001","13067","유흥주점영업","20011130","멤버노래주점","서울특별시 동대문구 왕산로 138-1 지하1층 (용두동)","서울특별시 동대문구 용두동  24번지 1호  지하1층","98.00","010*******","20170516","","20011130","용신동","","","","룸살롱","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","1.80","0.00","0.00","0.00","1.50","0.00","0.00","94.70","0.00","0.00","","","3050000-102-2001-13067","","","","","","내국인","대한민국"
"3050000","102","2012","00003","유흥주점영업","20121005","팡팡노래짱","서울특별시 동대문구 고산자로 428 지하1층 (용두동)","서울특별시 동대문구 용두동  24번지 2호  지하1층","","010*******","20121005","","20121005","용신동","","","","기타","","","1","1","3","","비대상","상수도전용","지하","1","1","","","","","","","8.60","43.74","","42.71","2.50","","","","","","","","3050000-102-2012-00003","","","","","","내국인","대한민국"
"3050000","102","1971","08443","유흥주점영업","19710819","에스","서울특별시 동대문구 사가정로 111 지하1층 (전농동)","서울특별시 동대문구 전농동  295번지 7호  지하1층","84.87","  0222177661  ","20120919","","19980302","전농제1동","","","","스텐드바","","","1","1","","","비대상","상수도전용","","0","0","","","","","","","4.00","20.60","0.00","0.00","3.50","9.00","0.00","56.77","0.00","0.00","","","3050000-102-1971-08443","","","","","","내국인","대한민국"
"3050000","102","1971","08462","유흥주점영업","19710212","명품","서울특별시 동대문구 전농로16길 12 (전농동)","서울특별시 동대문구 전농동  295번지 307호  ","121.38","  0222265470  ","20111212","","19961218","전농제1동","","","","비어(바)살롱","","","","","","","비대상","","지상","","","","","","","","","5.46","0.00","0.00","0.00","0.00","4.00","0.00","115.92","0.00","0.00","","","3050000-102-1971-08462","","","","","","내국인","대한민국"
"3050000","102","1982","08459","유흥주점영업","19820414","카톡","서울특별시 동대문구 왕산로 266 지하1층 (전농동)","서울특별시 동대문구 전농동  602번지 18호  지하1층","87.41","010*******","20140612","","19940217","전농제1동","","","","비어(바)살롱","","","","","","","비대상","","지하","","","","","","","","","5.02","36.40","0.00","0.00","5.00","0.00","9.18","31.81","0.00","0.00","","","3050000-102-1982-08459","","","","","","내국인","대한민국"
"3050000","102","1983","08415","유흥주점영업","19830506","시대코리아","서울특별시 동대문구 답십리로 9 (전농동)","서울특별시 동대문구 전농동  622번지 1호  ","681.20","010*******","20150826","","19971111","전농제1동","20180605","행정처분","행정처분","극장식당","","","","","","","비대상","","지하","","","","","","","","","0.00","0.00","0.00","681.20","0.00","0.00","0.00","0.00","","","","","3050000-102-1983-08415","","","","","","내국인","대한민국"
"3050000","102","1984","08509","유흥주점영업","19840720","토토","서울특별시 동대문구 왕산로 244-1 (전농동)","서울특별시 동대문구 전농동  597번지 11호  ","30.80","  02 9570431  ","20120419","","19940725","전농제1동","20160308","행정처분","행정처분","비어(바)살롱","","","","","","","비대상","","지상","","","","","","","","","4.00","0.00","0.00","0.00","0.00","6.00","6.00","20.80","0.00","0.00","","","3050000-102-1984-08509","","","","","","내국인","대한민국"
"3050000","102","2000","11478","유흥주점영업","20000105","노래하는유람선","서울특별시 동대문구 왕산로 244-2 (전농동)","서울특별시 동대문구 전농동  597번지 10호  ","75.39","010*******","20170817","","20000105","전농제1동","","","","룸살롱","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","5.17","51.18","0.00","19.04","0.00","0.00","0.00","0.00","0.00","0.00","","","3050000-102-2000-11478","","","","","","내국인","대한민국"
"3050000","102","2000","12297","유흥주점영업","20001121","풀코스노래팡","서울특별시 동대문구 답십리로1길 39-5 8층 (전농동)","서울특별시 동대문구 전농동  620번지 27호  8층","338.64","02   9638888  ","20140211","","20001121","전농제1동","20180402","자진폐업","사업부진","룸살롱","","","","","","","비대상","","","","","","","","","","","12.80","0.00","42.70","0.00","14.72","0.00","21.84","246.58","0.00","0.00","","","3050000-102-2000-12297","","","","","","내국인","대한민국"
"3050000","102","2011","00001","유흥주점영업","20110304","락 노래타운","서울특별시 동대문구 왕산로 192-2 지하1층 (전농동)","서울특별시 동대문구 전농동  620번지 4호  ","364.43","9618898       ","20120417","(주)아시시","20110304","전농제1동","20121120","자진폐업","영업부진","룸살롱","","","","","","","비대상","","지하","","","","","","","","","0.00","0.00","0.00","364.43","0.00","0.00","0.00","0.00","","","","","3050000-102-2011-00001","","","","","","내국인","대한민국"
"3050000","102","2011","00003","유흥주점영업","20111115","락노래클럽","서울특별시 동대문구 왕산로 192-2 지하1층 (전농동)","서울특별시 동대문구 전농동  620번지 4호  지하1층","","019*******","20120807","(주)아시시","20111115","전농제1동","20121120","자진폐업","영업부진","룸살롱","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","","","","128.90","","","","","","","","","3050000-102-2011-00003","","","","","","내국인","대한민국"
"3050000","102","2018","00002","유흥주점영업","20180713","시대스탠드빠","서울특별시 동대문구 답십리로 9 2층 (전농동)","서울특별시 동대문구 전농동  622번지 1호  ","","010*******","20180713","","20180713","전농제1동","20190225","자진폐업","","스텐드바","2","2","","","6","","비대상","상수도전용","지상2층이상","","","","","","","","","18.50","","","","","","","454.50","","","","","3050000-102-2018-00002","","","","","","내국인","대한민국"
"3050000","102","2019","00002","유흥주점영업","20190225","시대스탠드바 7080","서울특별시 동대문구 답십리로 9 지층 (전농동)","서울특별시 동대문구 전농동  622번지 1호  ","","  02 9664578  ","20190225","","20190225","전농제1동","","","","스텐드바","","","1","1","6","","비대상","상수도전용","지하","","","","","","","","","13.76","","","","","","","110.36","","","","","3050000-102-2019-00002","","","","","","내국인","대한민국"
"3050000","102","2017","00001","유흥주점영업","20170511","프리존","서울특별시 동대문구 장한로22길 8 지하1층 (장안동)","","","010*******","20170511","","20170511","","","","","룸살롱","","","1","1","5","","비대상","상수도전용","지하","1","3","","","","","","","3.80","56.31","","33.05","6.00","","","","","","","","3050000-102-2017-00001","","","","","","내국인","대한민국"
"3050000","102","2017","00002","유흥주점영업","20170831","톰과 제리","서울특별시 동대문구 장한로21길 8 지하1층 (장안동)","","","010*******","20190516","","20170831","","","","","룸살롱","","","1","1","16","","비대상","상수도전용","지하","1","2","","","","","","","10.00","73.48","","56.00","","6.00","","","","","","","3050000-102-2017-00002","","","","","","내국인","대한민국"
"3050000","102","2017","00002","유흥주점영업","20170831","피아노","서울특별시 동대문구 장한로21길 8 지하1층 (장안동)","","","010*******","20190516","","20170831","","","","","룸살롱","","","1","1","16","","비대상","상수도전용","지하","1","2","","","","","","","10.00","73.48","","56.00","","6.00","","","","","","","3050000-102-2017-00002","","","","","","내국인","대한민국"
"3050000","102","2017","00002","유흥주점영업","20170831","톰과 제리","서울특별시 동대문구 장한로21길 8 지하1층 (장안동)","","","010*******","20170831","","20170831","","","","","룸살롱","","","1","1","16","","비대상","상수도전용","지하","1","2","","","","","","","10.00","73.48","","56.00","","6.00","","","","","","","3050000-102-2017-00002","","","","","","내국인","대한민국"
"3050000","102","2017","00002","유흥주점영업","20170831","피아노","서울특별시 동대문구 장한로21길 8 지하1층 (장안동)","","","010*******","20170831","","20170831","","","","","룸살롱","","","1","1","16","","비대상","상수도전용","지하","1","2","","","","","","","10.00","73.48","","56.00","","6.00","","","","","","","3050000-102-2017-00002","","","","","","내국인","대한민국"
"3050000","102","1975","08444","유흥주점영업","19751222","정거장","서울특별시 동대문구 한천로 190 (장안동(한천로 190))","서울특별시 동대문구 장안동  108번지 5호  (한천로 190)","167.70","  0222445694  ","19981105","","19981105","장안제2동","","","","스텐드바","0","0","1","1","2","","비대상","상수도전용","지하","2","3","","","","","","","11.89","73.50","0.00","6.02","7.20","0.00","0.00","69.09","0.00","0.00","","","3050000-102-1975-08444","","","","","","내국인",""
"3050000","102","1982","08465","유흥주점영업","19820416","용궁홀","서울특별시 동대문구 사가정로 222 (장안동(사가정길 222))","서울특별시 동대문구 장안동  103번지 1호  (사가정길 222)","68.10","010*******","20071113","","19940224","장안제2동","20160212","행정처분","행정처분","비어(바)살롱","0","0","1","1","2","20071214","비대상","상수도전용","지하","2","3","","","","","","","4.05","0.00","0.00","0.00","3.00","0.00","3.00","58.05","0.00","0.00","","","3050000-102-1982-08465","","","","","","내국인","대한민국"
"3050000","102","1984","10623","유흥주점영업","19840625","귀빈","서울특별시 동대문구 장한로 124 (장안동(장한로 124))","서울특별시 동대문구 장안동  367번지 7호  (장한로 124)","181.04","  0222154999  ","20020709","","19980702","장안제2동","20160212","행정처분","행정처분","룸살롱","0","0","0","0","0","","비대상","상수도전용","","0","0","","","","","","","15.12","102.97","0.00","44.25","9.50","0.00","9.20","0.00","0.00","0.00","","","3050000-102-1984-10623","","","","","","내국인","대한민국"
"3050000","102","1985","08423","유흥주점영업","19850108","경남호텔로마관광나이트","서울특별시 동대문구 장한로 110 (장안동(장한로 110))","서울특별시 동대문구 장안동  366번지 7호  ","1210.05","  0222155758  ","20060214","","19981219","장안제2동","20190128","자진폐업","","관광호텔나이트(디스코)","","","","","","","비대상","상수도전용","","20","10","","","","","","","30.74","286.87","117.60","225.32","33.39","0.00","0.00","516.13","0.00","0.00","","","3050000-102-1985-08423","","","","","","내국인","대한민국"
"3050000","102","1985","08437","유흥주점영업","19850508","파노라마스탠드빠","서울특별시 동대문구 장한로 130 (장안동(장한로 130))","서울특별시 동대문구 장안동  368번지 4호  (장한로 130)","698.28","  0222151369  ","20010314","","19990226","장안제2동","20160225","자진폐업","영업부진","스텐드바","0","0","1","1","5","","비대상","상수도전용","지하","0","0","","","","","","","22.80","28.50","85.80","73.50","19.84","0.00","0.00","467.84","0.00","0.00","","","3050000-102-1985-08437","","","","","","내국인","대한민국"
"3050000","102","1986","08436","유흥주점영업","19860421","월드컵스텐드바","서울특별시 동대문구 장한로 100 (장안동(장한로 100))","서울특별시 동대문구 장안동  365번지 9호  (장한로 100)","407.91","  02 2482834  ","19941230","","19980108","장안제2동","20180426","자진폐업","시설물멸실","카바레","0","0","1","1","8","","비대상","상수도전용","지하","5","12","","","","","","","24.38","0.00","18.02","16.20","16.20","16.20","13.20","319.91","0.00","0.00","","","3050000-102-1986-08436","","","","","","내국인","대한민국"
"3050000","102","2000","11555","유흥주점영업","20000212","싸이판","서울특별시 동대문구 장한로26가길 54 (장안동(장평15길 28))","서울특별시 동대문구 장안동  365번지 3호  (장평15길 28)","96.10","  0222138803  ","20051213","","20000212","장안제2동","","","","룸살롱","0","0","1","1","3","20060324","비대상","상수도전용","지하","0","0","","","","","","","10.78","57.18","0.00","0.00","3.84","0.00","0.00","24.30","0.00","0.00","","","3050000-102-2000-11555","","","","","","내국인",""
