"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3170000","102","2000","06232","유흥주점영업","20000211","파레스","서울특별시 금천구 디지털로 206 지하1층 (가산동)","서울특별시 금천구 가산동  140번지 29호  지하1층","98.02","  02 8614409  ","20151105","","20000211","가산동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","1.44","51.21","0.00","8.12","1.76","0.00","10.78","24.71","","","","","3170000-102-2000-06232","","","","","","내국인","대한민국"
"3170000","102","2000","06232","유흥주점영업","20000211","빨대","서울특별시 금천구 디지털로 206 지하1층 (가산동)","서울특별시 금천구 가산동  140번지 29호  지하1층","98.02","  02 8614409  ","20151105","","20000211","가산동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","1.44","51.21","0.00","8.12","1.76","0.00","10.78","24.71","","","","","3170000-102-2000-06232","","","","","","내국인","대한민국"
"3170000","102","2000","06368","유흥주점영업","20000605","가야","서울특별시 금천구 가산로 148 (가산동 지상1층)","서울특별시 금천구 가산동  141번지 8호  지상1층","42.48","02  867 5132  ","20150831","","20000605","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","4.37","24.20","0.00","12.61","1.30","0.00","0.00","0.00","0.00","0.00","","","3170000-102-2000-06368","","","","","","내국인","대한민국"
"3170000","102","2000","06393","유흥주점영업","20000622","벤틀리","서울특별시 금천구 가산로 148 지하1층 (가산동)","서울특별시 금천구 가산동  141번지 8호  지하1층","","  02863 0682  ","20161005","","20000622","가산동","","","","룸살롱","0","0","0","0","0","","비대상","상수도전용","지하","0","0","","","","","","","13.26","50.20","","20.26","7.80","","7.80","","","","","","3170000-102-2000-06393","","","","","","내국인","대한민국"
"3170000","102","2000","06395","유흥주점영업","20000622","슈퍼맨","서울특별시 금천구 가산로 149 (가산동지하1층)","서울특별시 금천구 가산동  140번지 8호  지하1층","93.59","  02 8610230  ","20190510","","20000622","가산동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","3.91","43.88","0.00","30.05","4.00","0.00","11.75","0.00","0.00","0.00","","","3170000-102-2000-06395","","","","","","내국인","대한민국"
"3170000","102","2000","06395","유흥주점영업","20000622","슈퍼맨","서울특별시 금천구 가산로 149 (가산동지하1층)","서울특별시 금천구 가산동  140번지 8호  지하1층","93.59","  02 8610230  ","20151005","","20000622","가산동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","3.91","43.88","0.00","30.05","4.00","0.00","11.75","0.00","0.00","0.00","","","3170000-102-2000-06395","","","","","","내국인","대한민국"
"3170000","102","2000","06504","유흥주점영업","20000918","발리","서울특별시 금천구 가산로 157 (가산동 지하1층)","서울특별시 금천구 가산동  140번지 2호  지하1층","56.00","  02 8611488  ","20150618","","20000918","가산동","","","","룸살롱","0","0","1","1","3","","비대상","","지하","0","0","","","","","","","5.51","30.15","0.00","20.34","0.00","2.00","0.00","0.00","0.00","0.00","","","3170000-102-2000-06504","","","","","","내국인","대한민국"
"3170000","102","2000","06544","유흥주점영업","20001020","시저","서울특별시 금천구 가산로 150 (가산동지하1층 (구로동길 263))","서울특별시 금천구 가산동  141번지 9호  지하1층 (구로동길 263)","","  02 8638744  ","20091209","","20010914","가산동","20140429","자진폐업","개인사정","룸살롱","0","0","1","1","4","20100128","비대상","상수도전용","지하","0","0","","","","","","","12.90","49.30","","48.32","12.52","","","","","","","","3170000-102-2000-06544","","","","","","내국인","대한민국"
"3170000","102","2000","06580","유흥주점영업","20001121","중전","서울특별시 금천구 디지털로 203 지하1층 (가산동)","서울특별시 금천구 가산동  139번지 17호  지하1층","76.54","  02 8516337  ","20160525","","20001121","가산동","","","","룸살롱","","","","","","","비대상","","","","","","","","","","","6.58","33.12","0.00","27.68","3.00","0.00","6.16","0.00","0.00","0.00","","","3170000-102-2000-06580","","","","","","내국인","대한민국"
"3170000","102","2001","06871","유흥주점영업","20011031","솔바람","서울특별시 금천구 가산로 147-18 지하1층 (가산동)","서울특별시 금천구 가산동  140번지 14호  ","","  02 8302315  ","20190412","","20011031","가산동","","","","룸살롱","0","0","1","1","5","","비대상","상수도전용","지하","1","3","","","","","","","4.61","43.20","","21.98","0.64","4.41","5.75","","0.00","0.00","","","3170000-102-2001-06871","","","","","","내국인","대한민국"
"3170000","102","2001","06871","유흥주점영업","20011031","솔바람","서울특별시 금천구 가산로 147-18 지하1층 (가산동)","서울특별시 금천구 가산동  140번지 14호  ","","  02 8302315  ","20161018","","20011031","가산동","","","","룸살롱","0","0","1","1","5","","비대상","상수도전용","지하","1","3","","","","","","","4.61","43.20","","21.98","0.64","4.41","5.75","","0.00","0.00","","","3170000-102-2001-06871","","","","","","내국인","대한민국"
"3170000","102","2001","06877","유흥주점영업","20011212","조이노래주점","서울특별시 금천구 가산로 147 (가산동지상2층 (구로동길 266))","서울특별시 금천구 가산동  140번지 9호  지상2층 (구로동길 266)","","  02 8610500  ","20011212","","20011212","가산동","20180110","자진폐업","건물철거","룸살롱","2","2","0","0","4","","비대상","상수도전용","지상","1","2","","","","","","","8.16","25.92","","13.40","","6.40","","","0.00","0.00","","","3170000-102-2001-06877","","","","","","내국인",""
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20190620","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20190620","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20190320","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20190320","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20181012","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20181012","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20180314","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20180314","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20171220","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20171220","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20151124","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2002","00002","유흥주점영업","20020705","대박노래바","서울특별시 금천구 디지털로 208-3 지상1층 (가산동)","서울특별시 금천구 가산동  140번지 24호  ","","  02 8568685  ","20151124","","20020705","가산동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","10.50","21.11","","6.00","","5.78","","19.92","","","","","3170000-102-2002-00002","","","","","","내국인","대한민국"
"3170000","102","2004","00001","유흥주점영업","20041115","돈텔마마","서울특별시 금천구 가산로 150 (가산동 지상2층)","서울특별시 금천구 가산동  141번지 9호  지상2층","85.42","  02 8301465  ","20130108","","20041115","가산동","20150703","자진폐업","개인사정의 이유로","룸살롱","2","2","0","0","4","","비대상","상수도전용","지상","0","0","","","","","","","4.75","40.71","0.00","33.47","6.49","0.00","0.00","0.00","0.00","0.00","","","3170000-102-2004-00001","","","","","","내국인","대한민국"
"3170000","102","2005","00001","유흥주점영업","20050726","크리스마스","서울특별시 금천구 가산로 153 지하1층 (가산동)","서울특별시 금천구 가산동  140번지 6호  ","52.88","02  857 6366  ","20151116","","20100426","가산동","","","","룸살롱","","","1","1","12","","비대상","","지하","","","","","","","","","0.00","43.84","0.00","6.00","3.04","0.00","0.00","0.00","","","","","3170000-102-2005-00001","","","","","","내국인","대한민국"
"3170000","102","2006","00001","유흥주점영업","20061215","싱싱","서울특별시 금천구 남부순환로 1262 지하1층 (가산동 MIND관광호텔)","서울특별시 금천구 가산동  141번지 1호  MIND관광호텔 지하1층","","02  865 3133  ","20151116","","20061215","가산동","","","","룸살롱","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","12.00","66.46","","","","15.00","","","","","","","3170000-102-2006-00001","","","","","","내국인","대한민국"
"3170000","102","2007","00001","유흥주점영업","20070116","뉴월드","서울특별시 금천구 가산로 155-1 (가산동 지상2층)","서울특별시 금천구 가산동  140번지 4호  지상2층","192.64","010*******","20130821","","20070116","가산동","20140521","자진폐업","영업부진","룸살롱","2","2","0","0","4","","비대상","상수도전용","지상2층이상","0","0","","","","","","","25.38","134.00","0.00","27.26","6.00","0.00","0.00","0.00","0.00","0.00","","","3170000-102-2007-00001","","","","","","내국인","대한민국"
"3170000","102","2007","00002","유흥주점영업","20070116","샴푸","서울특별시 금천구 가산로 155-1 (가산동 지상34층)","서울특별시 금천구 가산동  140번지 4호  지상34층","238.92","010*******","20140313","","20070116","가산동","20150818","기타","사업자말소에 따른 직권말소","룸살롱","","","","","","","비대상","","지상2층이상","","","","","","","","","46.28","159.38","0.00","27.26","6.00","0.00","0.00","0.00","0.00","0.00","","","3170000-102-2007-00002","","","","","","내국인","대한민국"
"3170000","102","2010","00002","유흥주점영업","20100420","노블레스","서울특별시 금천구 가산로 155-1 (가산동 지상4층)","서울특별시 금천구 가산동  140번지 4호  지상4층","","010*******","20130821","","20100420","가산동","20140521","자진폐업","영업부진","룸살롱","4","4","","","4","","비대상","상수도전용","지상2층이상","","","","","","","","","","23.43","","13.39","3.22","","31.53","","","","","","3170000-102-2010-00002","","","","","","내국인","대한민국"
"3170000","102","2010","00003","유흥주점영업","20100427","뉴현대","서울특별시 금천구 가산로 153 (가산동지하2층)","서울특별시 금천구 가산동  140번지 6호  지하2층","","02  857 6366  ","20160229","","20100427","가산동","","","","룸살롱","","","2","2","12","","비대상","상수도전용","지하","","","","","","","","","2.10","43.26","","25.18","7.47","","","","","","","","3170000-102-2010-00003","","","","","","내국인","대한민국"
"3170000","102","2010","00004","유흥주점영업","20100427","메리","서울특별시 금천구 가산로 153 (가산동 지하1층)","서울특별시 금천구 가산동  140번지 6호  지하1층","","011*******","20150717","","20120130","가산동","","","","룸살롱","","","1","1","12","","비대상","상수도전용","지하","","","","","","","","","","68.20","","13.91","3.04","","","","","","","","3170000-102-2010-00004","","","","","","내국인","대한민국"
"3170000","102","2012","00001","유흥주점영업","20120406","룰루랄라","서울특별시 금천구 남부순환로 1262 (가산동 지하1층)","서울특별시 금천구 가산동  141번지 1호  지하1층","88.98","02  865 3199  ","20151105","","20120406","가산동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.01","60.67","0.00","26.30","0.00","0.00","0.00","0.00","","","","","3170000-102-2012-00001","","","","","","내국인","대한민국"
"3170000","102","2015","00002","유흥주점영업","20150721","홀리데이","서울특별시 금천구 가산로 155-1 지상2층 (가산동)","서울특별시 금천구 가산동  140번지 4호  ","","  02 8022015  ","20150903","","20150721","가산동","","","","룸살롱","","","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","140.22","","","","","","","","","","","","3170000-102-2015-00002","","","","","","내국인","대한민국"
"3170000","102","2015","00003","유흥주점영업","20151007","에이스클럽","서울특별시 금천구 가산로 150 자상2층 (가산동)","서울특별시 금천구 가산동  141번지 9호  지상2층","","010*******","20190103","","20151007","가산동","","","","노래클럽","","","","","","","비대상","","지상","","","","","","","","","4.20","36.26","","","6.84","","","38.48","","","","","3170000-102-2015-00003","","","","","","내국인","대한민국"
"3170000","102","2015","00003","유흥주점영업","20151007","에이스클럽","서울특별시 금천구 가산로 150 자상2층 (가산동)","서울특별시 금천구 가산동  141번지 9호  지상2층","","010*******","20151007","","20151007","가산동","","","","노래클럽","","","","","","","비대상","","지상","","","","","","","","","4.20","36.26","","","6.84","","","38.48","","","","","3170000-102-2015-00003","","","","","","내국인","대한민국"
"3170000","102","2016","00001","유흥주점영업","20160923","빅토리아","서울특별시 금천구 가산로 155-1 지상3층 (가산동)","서울특별시 금천구 가산동  140번지 4호  지상3층","","","20170215","","20160923","가산동","","","","기타","3","3","","","4","","비대상","상수도전용","지상2층이상","","","","","","","","","7.88","24.68","","40.92","","","","21.25","","","","","3170000-102-2016-00001","","","","","","내국인","대한민국"
"3170000","102","1978","00877","유흥주점영업","19781124","비선노래바","서울특별시 금천구 독산로70길 3 (독산동지하1층 (독산동길 149))","서울특별시 금천구 독산동  1022번지 124호  지하1층 (독산동길 149)","","  02 8591221  ","19971204","","19971204","독산제4동","20170102","자진폐업","건물 리모델링으로 건물주가 나가라하여","룸살롱","","","","","","","비대상","","지하","","","","","","","","","4.80","47.54","","","5.60","","11.34","47.99","","","","","3170000-102-1978-00877","","","","","","내국인",""
"3170000","102","1980","00874","유흥주점영업","19800814","별난","서울특별시 금천구 시흥대로 370 (독산동지하1층)","서울특별시 금천구 독산동  1030번지 8호  지하1층","","02  851 8131  ","20171103","","19970507","독산제4동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","5.60","33.67","","","3.36","","","55.29","","","","","3170000-102-1980-00874","","","","","","내국인","대한민국"
"3170000","102","1980","00887","유흥주점영업","19800801","스타","서울특별시 금천구 시흥대로 392 (독산동지하1층 (시흥대로 295))","서울특별시 금천구 독산동  1012번지 15호  지하1층 (시흥대로 295)","96.52","  02 8390951  ","20111021","","19971124","독산제4동","","","","룸살롱","0","0","1","1","3","","비대상","상수도전용","지하","1","2","","","","","","","4.42","59.25","0.00","4.58","0.00","3.55","5.00","23.27","0.00","0.00","","","3170000-102-1980-00887","","","","","","내국인","대한민국"
"3170000","102","1978","00868","유흥주점영업","19780923","여우노래바","서울특별시 금천구 독산로 364 (독산동지하1층   (독산동길 3))","서울특별시 금천구 독산동  950번지 7호  지하1층   (독산동길 3)","98.28","  02 8593051  ","20111027","","20011005","독산제3동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","4.80","35.77","0.00","4.90","6.75","0.00","0.00","46.06","0.00","0.00","","","3170000-102-1978-00868","","","","","","내국인","대한민국"
"3170000","102","1978","00886","유흥주점영업","19781128","부킹메들리","서울특별시 금천구 독산로 353 지하1층 (독산동)","서울특별시 금천구 독산동  959번지 12호  지하1층","165.90","  02 8620421  ","20180424","","20010403","독산제3동","","","","극장식당","","","","","","","비대상","","지상","","","","","","","","","10.15","0.00","0.00","0.00","0.00","4.25","0.00","155.75","0.00","0.00","","","3170000-102-1978-00886","","","","","","내국인","대한민국"
"3170000","102","1978","00886","유흥주점영업","19781128","국일관 스텐드빠","서울특별시 금천구 독산로 353 지하1층 (독산동)","서울특별시 금천구 독산동  959번지 12호  지하1층","165.90","  02 8620421  ","20180424","","20010403","독산제3동","","","","극장식당","","","","","","","비대상","","지상","","","","","","","","","10.15","0.00","0.00","0.00","0.00","4.25","0.00","155.75","0.00","0.00","","","3170000-102-1978-00886","","","","","","내국인","대한민국"
"3170000","102","1978","00886","유흥주점영업","19781128","부킹메들리","서울특별시 금천구 독산로 353 지하1층 (독산동)","서울특별시 금천구 독산동  959번지 12호  지하1층","165.90","  02 8620421  ","20160930","","20010403","독산제3동","","","","극장식당","","","","","","","비대상","","지상","","","","","","","","","10.15","0.00","0.00","0.00","0.00","4.25","0.00","155.75","0.00","0.00","","","3170000-102-1978-00886","","","","","","내국인","대한민국"
"3170000","102","1978","00886","유흥주점영업","19781128","국일관 스텐드빠","서울특별시 금천구 독산로 353 지하1층 (독산동)","서울특별시 금천구 독산동  959번지 12호  지하1층","165.90","  02 8620421  ","20160930","","20010403","독산제3동","","","","극장식당","","","","","","","비대상","","지상","","","","","","","","","10.15","0.00","0.00","0.00","0.00","4.25","0.00","155.75","0.00","0.00","","","3170000-102-1978-00886","","","","","","내국인","대한민국"
"3170000","102","1978","00891","유흥주점영업","19780203","헤네시룸비지니스","서울특별시 금천구 남부순환로 1372 지하1층 (독산동)","서울특별시 금천구 독산동  951번지 4호  ","85.56","02  861 0031  ","20170328","","20010313","독산제3동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","6.72","45.77","0.00","25.26","7.81","0.00","0.00","0.00","0.00","0.00","","","3170000-102-1978-00891","","","","","","내국인","대한민국"
"3170000","102","1980","00895","유흥주점영업","19800919","대명","서울특별시 금천구 남부순환로 1432 (독산동지하1층 (남부순환로 1432))","서울특별시 금천구 독산동  901번지 9호  지하1층 (남부순환로 1432)","68.30","  02 8305089  ","20081111","","20011106","독산제3동","","","","룸살롱","0","0","1","1","4","","비대상","상수도전용","지하","1","1","","","","","","","7.00","0.00","0.00","4.44","0.00","2.24","5.94","50.92","0.00","0.00","","","3170000-102-1980-00895","","","","","","내국인","대한민국"
"3170000","102","1991","00878","유흥주점영업","19910812","꿀물","서울특별시 금천구 가산로 34 지하1층 (독산동)","서울특별시 금천구 독산동  162번지 20호  ","","  02 8378346  ","20170725","","20010827","독산제3동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.42","47.76","","27.17","2.47","","5.08","5.97","","","","","3170000-102-1991-00878","","","","","","내국인","대한민국"
"3170000","102","1978","00869","유흥주점영업","19781021","삼천궁녀","서울특별시 금천구 범안로 1252 (독산동지하1층 (독산역길 5))","서울특별시 금천구 독산동  1035번지 5호  지하1층 (독산역길 5)","138.75","  02 8081118  ","20181226","","20010313","독산제2동","","","","룸살롱","0","0","1","1","3","","비대상","상수도전용","지하","3","3","","","","","","","5.88","56.17","0.00","5.55","4.20","0.00","7.00","59.95","0.00","0.00","","","3170000-102-1978-00869","","","","","","내국인","대한민국"
"3170000","102","1978","00869","유흥주점영업","19781021","보물섬","서울특별시 금천구 범안로 1252 (독산동지하1층 (독산역길 5))","서울특별시 금천구 독산동  1035번지 5호  지하1층 (독산역길 5)","138.75","  02 8081118  ","20181226","","20010313","독산제2동","","","","룸살롱","0","0","1","1","3","","비대상","상수도전용","지하","3","3","","","","","","","5.88","56.17","0.00","5.55","4.20","0.00","7.00","59.95","0.00","0.00","","","3170000-102-1978-00869","","","","","","내국인","대한민국"
"3170000","102","1978","00869","유흥주점영업","19781021","삼천궁녀","서울특별시 금천구 범안로 1252 (독산동지하1층 (독산역길 5))","서울특별시 금천구 독산동  1035번지 5호  지하1층 (독산역길 5)","138.75","  02 8081118  ","20070910","","20010313","독산제2동","","","","룸살롱","0","0","1","1","3","20080125","비대상","상수도전용","지하","3","3","","","","","","","5.88","56.17","0.00","5.55","4.20","0.00","7.00","59.95","0.00","0.00","","","3170000-102-1978-00869","","","","","","내국인","대한민국"
"3170000","102","1978","00869","유흥주점영업","19781021","보물섬","서울특별시 금천구 범안로 1252 (독산동지하1층 (독산역길 5))","서울특별시 금천구 독산동  1035번지 5호  지하1층 (독산역길 5)","138.75","  02 8081118  ","20070910","","20010313","독산제2동","","","","룸살롱","0","0","1","1","3","20080125","비대상","상수도전용","지하","3","3","","","","","","","5.88","56.17","0.00","5.55","4.20","0.00","7.00","59.95","0.00","0.00","","","3170000-102-1978-00869","","","","","","내국인","대한민국"
