시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3080000,102,1971,02368,유흥주점영업,19711202,술마시는보물섬노래장,서울특별시 강북구 도봉로97길 1, (수유동, 지하1층),서울특별시 강북구 수유동  173번지 14호  지하1층,138.77,  02 9941673  ,20150515,,19990612,수유3동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,4,8,,,,,,,5.39,0.00,0.00,0.00,0.00,27.00,11.10,122.28,0.00,0.00,,,3080000-102-1971-02368,,,,,,내국인,대한민국
3080000,102,2000,08082,유흥주점영업,20000529,놀이터,서울특별시 강북구 노해로8길 28, (수유동),서울특별시 강북구 수유동  229번지 47호  ,97.78,  02 9994929  ,20160829,,20000529,수유3동,,,,카바레,0,0,1,1,4,,비대상,상수도전용,지하,0,0,,,,,,,9.24,69.09,0.00,13.24,6.21,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2000-08082,,,,,,내국인,대한민국
3080000,102,2000,08249,유흥주점영업,20000822,시크릿,서울특별시 강북구 덕릉로 79, (수유동),서울특별시 강북구 수유동  47번지 69호  ,,,20161108,,20000822,수유3동,,,,카바레,,,,,,,비대상,,지하,,,,,,,,,5.90,38.40,,8.40,,6.00,5.38,21.10,0.00,0.00,,,3080000-102-2000-08249,,,,,,내국인,대한민국
3080000,102,2000,08417,유흥주점영업,20001128,씨엔엔노래주점,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  ,,02  990 9918  ,20110329,,20001128,수유3동,20120402,자진폐업,영업부진,룸살롱,0,0,1,1,0,20110525,비대상,상수도전용,지하,0,0,,,,,,,4.19,77.88,,61.70,4.80,,7.31,,0.00,0.00,,,3080000-102-2000-08417,,,,,,내국인,대한민국
3080000,102,2000,08549,유흥주점영업,20001005,일번지,서울특별시 강북구 한천로139길 41, (수유동),서울특별시 강북구 수유동  191번지 77호  ,,  02 9084384  ,20190603,,20001005,수유3동,,,,카바레,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,15.00,42.26,,29.63,,9.20,,,0.00,0.00,,,3080000-102-2000-08549,,,,,,내국인,대한민국
3080000,102,2000,08549,유흥주점영업,20001005,일번지,서울특별시 강북구 한천로139길 41, (수유동),서울특별시 강북구 수유동  191번지 77호  ,,  02 9084384  ,20160428,,20001005,수유3동,,,,카바레,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,15.00,42.26,,29.63,,9.20,,,0.00,0.00,,,3080000-102-2000-08549,,,,,,내국인,대한민국
3080000,102,2001,00031,유흥주점영업,20010103,황진이,서울특별시 강북구 한천로139길 9, (수유동),서울특별시 강북구 수유동  191번지 58호  ,,  02 9031766  ,20180612,,20010103,수유3동,,,,룸살롱,2,2,0,0,0,,비대상,,지상2층이상,0,0,,,,,,,4.14,29.11,,17.43,13.71,,,,,,,,3080000-102-2001-00031,,,,,,내국인,대한민국
3080000,102,2001,00031,유흥주점영업,20010103,황진이,서울특별시 강북구 한천로139길 9, (수유동),서울특별시 강북구 수유동  191번지 58호  ,,  02 9031766  ,20171226,,20010103,수유3동,,,,룸살롱,2,2,0,0,0,,비대상,,지상2층이상,0,0,,,,,,,4.14,29.11,,17.43,13.71,,,,,,,,3080000-102-2001-00031,,,,,,내국인,대한민국
3080000,102,2001,00031,유흥주점영업,20010103,황진이,서울특별시 강북구 한천로139길 9, (수유동),서울특별시 강북구 수유동  191번지 58호  ,,  02 9031766  ,20141021,,20010103,수유3동,,,,룸살롱,2,2,0,0,0,,비대상,,지상2층이상,0,0,,,,,,,4.14,29.11,,17.43,13.71,,,,,,,,3080000-102-2001-00031,,,,,,내국인,대한민국
3080000,102,2001,08566,유흥주점영업,20010507,황궁,서울특별시 강북구 도봉로 355-6, (수유동,(지하1층)),서울특별시 강북구 수유동  191번지 30호  (지하1층),90.36,  02 9033211  ,20070214,,20010509,수유3동,,,,카바레,0,0,1,1,0,20070413,비대상,,지하,0,0,,,,,,,15.91,44.88,0.00,16.73,2.18,0.00,10.66,0.00,0.00,0.00,,,3080000-102-2001-08566,,,,,,내국인,
3080000,102,2001,08811,유흥주점영업,20011212,에쿠스,서울특별시 강북구 한천로139길 33, (수유동),서울특별시 강북구 수유동  191번지 66호  ,92.36,02  903 2028  ,20190408,,20011212,수유3동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,1,2,,,,,,,5.06,41.71,0.00,44.15,1.44,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2001-08811,,,,,,내국인,대한민국
3080000,102,2001,08811,유흥주점영업,20011212,에쿠스,서울특별시 강북구 한천로139길 33, (수유동),서울특별시 강북구 수유동  191번지 66호  ,92.36,02  903 2028  ,20171204,,20011212,수유3동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,1,2,,,,,,,5.06,41.71,0.00,44.15,1.44,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2001-08811,,,,,,내국인,대한민국
3080000,102,2001,08813,유흥주점영업,20011231,유성,서울특별시 강북구 도봉로 353-1, (수유동,(지하1층)),서울특별시 강북구 수유동  191번지 44호  (지하1층),94.83,  02 9065772  ,20020827,,20011231,수유3동,,,,룸살롱,0,0,1,1,0,20020927,비대상,상수도전용,지하,2,0,,,,,,,3.92,58.48,0.00,29.63,2.80,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2001-08813,,,,,,내국인,
3080000,102,2002,00004,유흥주점영업,20020208,지중해,서울특별시 강북구 도봉로89길 1, (수유동),서울특별시 강북구 수유동  191번지 12호  ,,  02 9073030  ,20180530,,20020208,수유3동,,,,룸살롱,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,5.00,102.53,,25.85,,8.00,,,,,,,3080000-102-2002-00004,,,,,,내국인,대한민국
3080000,102,2002,00004,유흥주점영업,20020208,세븐,서울특별시 강북구 도봉로89길 1, (수유동),서울특별시 강북구 수유동  191번지 12호  ,,  02 9073030  ,20180530,,20020208,수유3동,,,,룸살롱,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,5.00,102.53,,25.85,,8.00,,,,,,,3080000-102-2002-00004,,,,,,내국인,대한민국
3080000,102,2002,00004,유흥주점영업,20020208,지중해,서울특별시 강북구 도봉로89길 1, (수유동),서울특별시 강북구 수유동  191번지 12호  ,,  02 9073030  ,20080213,,20020208,수유3동,,,,룸살롱,0,0,1,1,0,20080314,비대상,,지하,0,0,,,,,,,5.00,102.53,,25.85,,8.00,,,,,,,3080000-102-2002-00004,,,,,,내국인,대한민국
3080000,102,2002,00004,유흥주점영업,20020208,세븐,서울특별시 강북구 도봉로89길 1, (수유동),서울특별시 강북구 수유동  191번지 12호  ,,  02 9073030  ,20080213,,20020208,수유3동,,,,룸살롱,0,0,1,1,0,20080314,비대상,,지하,0,0,,,,,,,5.00,102.53,,25.85,,8.00,,,,,,,3080000-102-2002-00004,,,,,,내국인,대한민국
3080000,102,2002,00005,유흥주점영업,20011120,초이스,서울특별시 강북구 한천로139길 7-5, (수유동,지하),서울특별시 강북구 수유동  191번지 51호  지하,,  02 9821123  ,20161010,,20011120,수유3동,,,,카바레,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,4.50,55.78,,5.00,,,,,,,,,3080000-102-2002-00005,,,,,,내국인,대한민국
3080000,102,2003,00003,유흥주점영업,20030408,엔조이노래주점,서울특별시 강북구 도봉로87길 3-10, (수유동),서울특별시 강북구 수유동  229번지 38호  ,,  0209040063  ,20080709,,20030408,수유3동,,,,룸살롱,,,,,,20080724,비대상,,지하,,,,,,,,,7.56,23.76,,,,4.95,,28.24,,,,,3080000-102-2003-00003,,,,,,내국인,대한민국
3080000,102,2003,00004,유흥주점영업,20030430,쿠베라,서울특별시 강북구 도봉로83길 10, (수유동),서울특별시 강북구 수유동  229번지 53호  ,98.21,  02 9929697  ,20171013,,20030430,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,43.22,0.00,3.78,4.50,0.00,0.00,35.91,0.00,0.00,,,3080000-102-2003-00004,,,,,,내국인,대한민국
3080000,102,2003,00004,유흥주점영업,20030430,오렌지,서울특별시 강북구 도봉로83길 10, (수유동),서울특별시 강북구 수유동  229번지 53호  ,98.21,  02 9929697  ,20171013,,20030430,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,43.22,0.00,3.78,4.50,0.00,0.00,35.91,0.00,0.00,,,3080000-102-2003-00004,,,,,,내국인,대한민국
3080000,102,2003,00005,유흥주점영업,20030528,빵빵,서울특별시 강북구 도봉로 355, (수유동),서울특별시 강북구 수유동  191번지 2호  ,98.18,  02 9990457  ,20110704,,20030528,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,98.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2003-00005,,,,,,내국인,대한민국
3080000,102,2005,00003,유흥주점영업,20050805,수퍼모델,서울특별시 강북구 도봉로 353, (수유동),서울특별시 강북구 수유동  191번지 6호  ,176.37,  02 9928208  ,20130131,,20050805,수유3동,,,,룸살롱,0,0,1,1,7,,비대상,상수도전용,지하,0,0,,,,,,,4.50,68.10,0.00,93.11,10.66,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2005-00003,,,,,,내국인,대한민국
3080000,102,2006,00001,유흥주점영업,20060313,카니발,서울특별시 강북구 도봉로85길 4, (수유동),서울특별시 강북구 수유동  229번지 43호  ,81.50,011*******,20120126,,20060313,수유3동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,2.56,67.77,0.00,1.62,1.44,0.00,0.00,8.11,0.00,0.00,,,3080000-102-2006-00001,,,,,,내국인,대한민국
3080000,102,2007,00001,유흥주점영업,20070622,일급수,서울특별시 강북구 도봉로 343, (수유동),서울특별시 강북구 수유동  191번지 15호  ,124.90,  02          ,20120620,,20080507,수유3동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,2.90,61.00,0.00,41.00,0.00,16.00,0.00,20.00,,,,,3080000-102-2007-00001,,,,,,내국인,대한민국
3080000,102,2007,00002,유흥주점영업,20070622,코코 노래주점,서울특별시 강북구 도봉로 347, (수유동),서울특별시 강북구 수유동  191번지 13호  ,98.16,              ,20160727,,20070622,수유3동,,,,룸살롱,0,0,1,1,4,,비대상,상수도전용,지하,0,0,,,,,,,3.00,59.92,0.00,29.24,6.00,0.00,0.00,0.00,0.00,0.00,,,3080000-102-2007-00002,,,,,,내국인,대한민국
3080000,102,2007,00003,유흥주점영업,20070807,비즈,서울특별시 강북구 도봉로 341, (수유동,(도봉로 339)(지상2층)),서울특별시 강북구 수유동  191번지 16호  (도봉로 339)(지상2층),,02  990 8178  ,20110331,,20070807,수유3동,20120809,자진폐업,개인사정,룸살롱,2,2,,,4,20110420,비대상,상수도전용,,,,,,,,,,8.50,62.00,,,6.50,,,22.20,,,,,3080000-102-2007-00003,,,,,,내국인,대한민국
3080000,102,2008,00003,유흥주점영업,20080521,준코뮤직타운 수유점,서울특별시 강북구 도봉로 329, (수유동),서울특별시 강북구 수유동  229번지 11호  ,,,20180412,주식회사 준코,20080521,수유3동,,,,룸살롱,,,1,1,8,,비대상,상수도전용,지하,,,,,,,,,29.10,299.60,,109.99,29.29,,,124.18,,,,,3080000-102-2008-00003,,,,,,내국인,대한민국
3080000,102,2008,00003,유흥주점영업,20080521,준코뮤직타운 수유점,서울특별시 강북구 도봉로 329, (수유동),서울특별시 강북구 수유동  229번지 11호  ,,,20170214,주식회사 준코,20080521,수유3동,,,,룸살롱,,,1,1,8,,비대상,상수도전용,지하,,,,,,,,,29.10,299.60,,109.99,29.29,,,124.18,,,,,3080000-102-2008-00003,,,,,,내국인,대한민국
3080000,102,2008,00006,유흥주점영업,20080711,폭스(FOX) 노래주점,서울특별시 강북구 도봉로 355, (수유동),서울특별시 강북구 수유동  191번지 2호  ,,,20110704,,20080711,수유3동,,,,룸살롱,,,1,1,3,20110720,비대상,상수도전용,지하,,,,,,,,,5.20,50.96,,,3.60,,6.38,52.40,,,,,3080000-102-2008-00006,,,,,,내국인,대한민국
3080000,102,2008,00007,유흥주점영업,20080829,스머프,서울특별시 강북구 도봉로 317, (수유동,지하1층),서울특별시 강북구 수유동  230번지 13호  지하1층,,02  991 8885  ,20190710,,20080829,수유3동,,,,간이주점,,,,,,,비대상,,지하,,,,,,,,,8.05,39.76,,4.60,1.89,,,34.60,,,,,3080000-102-2008-00007,,,,,,내국인,대한민국
3080000,102,2008,00007,유흥주점영업,20080829,스머프,서울특별시 강북구 도봉로 317, (수유동,지하1층),서울특별시 강북구 수유동  230번지 13호  지하1층,,02  991 8885  ,20170321,,20080829,수유3동,,,,간이주점,,,,,,,비대상,,지하,,,,,,,,,8.05,39.76,,4.60,1.89,,,34.60,,,,,3080000-102-2008-00007,,,,,,내국인,대한민국
3080000,102,2009,00001,유흥주점영업,20090603,구피,서울특별시 강북구 도봉로 327, (수유동),서울특별시 강북구 수유동  229번지 14호  ,,,20161228,,20090603,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.35,36.53,,23.57,3.60,,14.52,,,,,,3080000-102-2009-00001,,,,,,내국인,대한민국
3080000,102,2009,00002,유흥주점영업,20090610,신세계,서울특별시 강북구 도봉로 327, (수유동, 지하1층),서울특별시 강북구 수유동  229번지 14호  ,,02  995 5131  ,20190527,,20090610,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.20,42.02,,,1.96,,,49.02,,,,,3080000-102-2009-00002,,,,,,내국인,대한민국
3080000,102,2009,00002,유흥주점영업,20090610,신세계,서울특별시 강북구 도봉로 327, (수유동, 지하1층),서울특별시 강북구 수유동  229번지 14호  ,,02  995 5131  ,20181030,,20090610,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.20,42.02,,,1.96,,,49.02,,,,,3080000-102-2009-00002,,,,,,내국인,대한민국
3080000,102,2009,00002,유흥주점영업,20090610,신세계,서울특별시 강북구 도봉로 327, (수유동, 지하1층),서울특별시 강북구 수유동  229번지 14호  ,,02  995 5131  ,20170203,,20090610,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.20,42.02,,,1.96,,,49.02,,,,,3080000-102-2009-00002,,,,,,내국인,대한민국
3080000,102,2009,00003,유흥주점영업,20090714,게코2 노래타운,서울특별시 강북구 도봉로87길 6, (수유동),서울특별시 강북구 수유동  191번지 20호  ,184.22,02  902 5540  ,20160408,,20090714,수유3동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.44,53.52,0.00,100.40,9.11,0.00,15.75,0.00,,,,,3080000-102-2009-00003,,,,,,내국인,대한민국
3080000,102,2009,00004,유흥주점영업,20090827,가와이노래주점,서울특별시 강북구 도봉로 351, 지하1층층 (수유동),서울특별시 강북구 수유동  191번지 45호  지하1층,147.67,02  992 1182  ,20180425,,20090827,수유3동,,,,룸살롱,,,1,1,3,,비대상,,지하,1,,,,,,,,13.46,58.63,0.00,13.99,15.81,0.00,0.00,45.78,,,,,3080000-102-2009-00004,,,,,,내국인,대한민국
3080000,102,2009,00004,유흥주점영업,20090827,럭셔리,서울특별시 강북구 도봉로 351, 지하1층층 (수유동),서울특별시 강북구 수유동  191번지 45호  지하1층,147.67,02  992 1182  ,20180425,,20090827,수유3동,,,,룸살롱,,,1,1,3,,비대상,,지하,1,,,,,,,,13.46,58.63,0.00,13.99,15.81,0.00,0.00,45.78,,,,,3080000-102-2009-00004,,,,,,내국인,대한민국
3080000,102,2009,00004,유흥주점영업,20090827,가와이노래주점,서울특별시 강북구 도봉로 351, 지하1층층 (수유동),서울특별시 강북구 수유동  191번지 45호  지하1층,147.67,02  992 1182  ,20140214,,20090827,수유3동,,,,룸살롱,,,1,1,3,,비대상,,지하,1,,,,,,,,13.46,58.63,0.00,13.99,15.81,0.00,0.00,45.78,,,,,3080000-102-2009-00004,,,,,,내국인,대한민국
3080000,102,2009,00004,유흥주점영업,20090827,럭셔리,서울특별시 강북구 도봉로 351, 지하1층층 (수유동),서울특별시 강북구 수유동  191번지 45호  지하1층,147.67,02  992 1182  ,20140214,,20090827,수유3동,,,,룸살롱,,,1,1,3,,비대상,,지하,1,,,,,,,,13.46,58.63,0.00,13.99,15.81,0.00,0.00,45.78,,,,,3080000-102-2009-00004,,,,,,내국인,대한민국
3080000,102,2010,00003,유흥주점영업,20101022,게코노래타운,서울특별시 강북구 도봉로87길 7, (수유동),서울특별시 강북구 수유동  229번지 35호  지하1층,,010*******,20190325,,20101022,수유3동,,,,간이주점,,,1,1,6,,비대상,상수도전용,지하,,,,,,,,,7.20,80.79,,45.31,6.94,,,,,,,,3080000-102-2010-00003,,,,,,내국인,대한민국
3080000,102,2010,00003,유흥주점영업,20101022,게코노래타운,서울특별시 강북구 도봉로87길 7, (수유동),서울특별시 강북구 수유동  229번지 35호  지하1층,,010*******,20101022,,20101022,수유3동,,,,간이주점,,,1,1,6,20100929,비대상,상수도전용,지하,,,,,,,,,7.20,80.79,,45.31,6.94,,,,,,,,3080000-102-2010-00003,,,,,,내국인,대한민국
3080000,102,2010,00004,유흥주점영업,20101119,럭셔리 별밤 소주호프 뮤직타운,서울특별시 강북구 도봉로 333, (수유동),서울특별시 강북구 수유동  229번지 5호  ,,02  905 5551  ,20120103,,20101119,수유3동,,,,간이주점,,,,,,,비대상,,지하,,,,,,,,,14.79,225.45,,151.48,13.80,,,,,,,,3080000-102-2010-00004,,,,,,내국인,대한민국
3080000,102,2011,00001,유흥주점영업,20110216,거시기, 씨엔엔,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  ,134.55,070 40852092  ,20181220,,20110216,수유3동,,,,룸살롱,,,,,,,비대상,,지상2층이상,,,,,,,,,7.56,53.66,0.00,69.30,4.03,0.00,0.00,0.00,,,,,3080000-102-2011-00001,,,,,,내국인,대한민국
3080000,102,2011,00001,유흥주점영업,20110216,거시기 노래주점,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  ,134.55,070 40852092  ,20181220,,20110216,수유3동,,,,룸살롱,,,,,,,비대상,,지상2층이상,,,,,,,,,7.56,53.66,0.00,69.30,4.03,0.00,0.00,0.00,,,,,3080000-102-2011-00001,,,,,,내국인,대한민국
3080000,102,2011,00001,유흥주점영업,20110216,거시기, 씨엔엔,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  ,134.55,070 40852092  ,20110216,,20110216,수유3동,,,,룸살롱,,,,,,,비대상,,지상2층이상,,,,,,,,,7.56,53.66,0.00,69.30,4.03,0.00,0.00,0.00,,,,,3080000-102-2011-00001,,,,,,내국인,대한민국
3080000,102,2011,00001,유흥주점영업,20110216,거시기 노래주점,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  ,134.55,070 40852092  ,20110216,,20110216,수유3동,,,,룸살롱,,,,,,,비대상,,지상2층이상,,,,,,,,,7.56,53.66,0.00,69.30,4.03,0.00,0.00,0.00,,,,,3080000-102-2011-00001,,,,,,내국인,대한민국
3080000,102,2014,00001,유흥주점영업,20140418,슈퍼스타 케이,서울특별시 강북구 도봉로87길 3, (수유동),서울특별시 강북구 수유동  229번지 2호  5층,,02  905 5551  ,20170421,,20140418,수유3동,,,,기타,5,5,,,6,,비대상,상수도전용,지상2층이상,,,,,,,,,14.33,,,116.31,,,,,,,,,3080000-102-2014-00001,,,,,,내국인,대한민국
