"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
23,01,05,풍납2동 469-3,서울특별시 송파구 강동대로 13(올림픽대교 아래),서울특별시 송파구 풍납2동 469-3,37.529113,127.109213,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
24,01,05,풍납2동 501-24,서울특별시 송파구 올림픽로51길 15,서울특별시 송파구 풍납2동 501-24,37.531857,127.119111,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
25,01,05,풍납2동 338-8,서울특별시 송파구 토성로19길 28,서울특별시 송파구 풍납2동 338-8,37.530952,127.119231,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
26,01,05,풍납2동 406-1,서울특별시 송파구 토성로 65,서울특별시 송파구 풍납2동 406-1,37.528844,127.117311,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
27,01,05,풍납2동 399-20,서울특별시 송파구 올림픽로45길 20,서울특별시 송파구 풍납2동 399-20,37.527286,127.116231,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
32,01,05,거여1동 129-49,서울특별시 송파구 거마로13길 14-2,서울특별시 송파구 거여1동 129-49,37.497779,127.144888,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
35,01,05,거여1동 358-1 (현대1차 아파트 102동 도로변),서울특별시 송파구 오금로54길 10(102동도로변),서울특별시 송파구 거여1동 358-1 (현대1차 아파트 102동 도로변),37.492976,127.141734,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
40,01,05,거여2동 198-1,서울특별시 송파구 오금로 61길 21,서울특별시 송파구 거여2동 198-1,37.494503,127.147147,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
41,01,05,거여동258-30,서울특별시 송파구 오금로64길 11,서울특별시 송파구 거여동258-30,37.491707,127.147385,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
42,01,05,거여동258-119,서울특별시 송파구 양산로8길 45,서울특별시 송파구 거여동258-119,37.490185,127.148468,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
43,01,05,거여2동 258-9,서울특별시 송파구 오금로68길 30,서울특별시 송파구 거여2동 258-9,37.490804,127.149137,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
44,01,05,거여2동 258-108,서울특별시 송파구 오금로64마길 5-1,서울특별시 송파구 거여2동 258-108,37.491275,127.147580,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
48,01,05,거여2동 258-99,서울특별시 송파구 오금로64라길 10,서울특별시 송파구 거여2동 258-99,37.491260,127.147993,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
50,01,05,마천1동 125-22,서울특별시 송파구 마천로43길 10,서울특별시 송파구 마천1동 125-22,37.497759,127.148459,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
51,01,05,마천1동 180-11.,서울특별시 송파구 마천로51길 10,서울특별시 송파구 마천1동 180-11.,37.495896,127.151040,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
53,01,05,마천1동 188-2,서울특별시 송파구 성내천로 268,서울특별시 송파구 마천1동 188-2,37.496755,127.153964,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
54,01,05,마천1동 211-90 (314-23 건너편),서울특별시 송파구 마천로61길 25,서울특별시 송파구 마천1동 211-90 (314-23 건너편),37.494154,127.154988,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
55,01,05,마천1동 214,서울특별시 송파구 성내천로43길 5,서울특별시 송파구 마천1동 214,37.495250,127.155429,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
58,01,05,마천1동 323-197,서울특별시 송파구 마천로65길 3,서울특별시 송파구 마천1동 323-197,37.491844,127.155441,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
59,01,05,마천1동 329-6,서울특별시 송파구 성내천로 324,서울특별시 송파구 마천1동 329-6,37.492001,127.156460,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
60,01,05,마천1동 355-1,서울특별시 송파구 성내천로41길 12-1,서울특별시 송파구 마천1동 355-1,37.497166,127.155481,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
64,01,05,마천2동 12-12,서울특별시 송파구 성내천로23가길 12,서울특별시 송파구 마천2동 12-12,37.502299,127.144620,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
65,01,05,마천2동 35-4,서울특별시 송파구 마천로37길 8,서울특별시 송파구 마천2동 35-4,37.499055,127.146429,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
67,01,05,마천2동 47-13,서울특별시 송파구 거마로24길 10,서울특별시 송파구 마천2동 47-13,37.500998,127.148638,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
68,01,05,마천2동 49-10 (43-3 건너편),서울특별시 송파구 성내천로24길 1,서울특별시 송파구 마천2동 49-10 (43-3 건너편),37.499887,127.148009,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
71,01,05,마천2동 89-2 (75-6 건너편),서울특별시 송파구 마천로43길 42,서울특별시 송파구 마천2동 89-2 (75-6 건너편),37.500044,127.150848,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
73,01,05,마천동 134-1 (마천중앙시장),서울특별시 송파구 마천로45길 17,서울특별시 송파구 마천동 134-1 (마천중앙시장),37.497627,127.150391,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
74,01,05,마천2동 173-30,서울특별시 송파구 성내천로32나길 6,서울특별시 송파구 마천2동 173-30,37.497866,127.151883,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
75,01,05,마천2동 191-30,서울특별시 송파구 성내천로38길 11,서울특별시 송파구 마천2동 191-30,37.497620,127.152936,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
76,01,05,마천2동 140,서울특별시 송파구 성내천로30길 18,서울특별시 송파구 마천2동 140,37.498600,127.150368,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
82,01,05,마천2동 162-8,서울특별시 송파구 성내천로 228,서울특별시 송파구 마천2동 162-8,37.499383,127.152722,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
85,01,05,방이1동 131-5,서울특별시 송파구 가락로38길 16,서울특별시 송파구 방이1동 131-5,37.510507,127.120443,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
88,01,05,방이1동 163-4,서울특별시 송파구 가락로42길 16,서울특별시 송파구 방이1동 163-4,37.511926,127.121400,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
90,01,05,방이1동 204-4 (206-5 앞),서울특별시 송파구 위례성대로18길 27,서울특별시 송파구 방이1동 204-4 (206-5 앞),37.509940,127.125201,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
92,01,05,방이1동 219-9,서울특별시 송파구 오금로29길 12,서울특별시 송파구 방이1동 219-9,37.507643,127.121363,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
95,01,05,방이2동 55-14,서울특별시 송파구 위례성대로2길  34,서울특별시 송파구 방이2동 55-14,37.514268,127.112259,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
97,01,05,방이2동 98-9,서울특별시 송파구 올림픽로32길 19-44,서울특별시 송파구 방이2동 98-9,37.514127,127.111489,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
98,01,05,방이2동 105-13,서울특별시 송파구 올림픽로32길 58-27,서울특별시 송파구 방이2동 105-13,37.511010,127.111876,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
100,01,05,방이2동 124-35,서울특별시 송파구 백제고분로48길 42-5,서울특별시 송파구 방이2동 124-35,37.510019,127.117525,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
103,01,05,방이2동 174-4,서울특별시 송파구 위례성대로6길 6,서울특별시 송파구 방이2동 174-4,37.514777,127.118311,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
104,01,05,방이2동 158,서울특별시 송파구 백제고분로50길 40,서울특별시 송파구 방이2동 158,37.512973,127.118779,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
106,01,05,방이동 89-10,서울특별시 송파구 양재대로 1232,서울특별시 송파구 방이동 89-10,37.515326,127.134111,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
109,01,05,오금동 17,서울특별시 송파구 양재대로72길 8,서울특별시 송파구 오금동 17,37.509633,127.127597,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
110,01,05,오금동 33-21,서울특별시 송파구 중대로31가길 11,서울특별시 송파구 오금동 33-21,37.505742,127.130417,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
113,01,05,오금동 81-6,서울특별시 송파구 중대로36길 1,서울특별시 송파구 오금동 81-6,37.506957,127.133088,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
115,01,05,오금동 96-14,서울특별시 송파구 중대로40길 16,서울특별시 송파구 오금동 96-14,37.507226,127.134928,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
126,01,05,오금동 116-12,서울특별시 송파구 문정로25길 33,서울특별시 송파구 오금동 116-12,37.503742,127.140540,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
129,01,05,송파1동 9-9,서울특별시 송파구 백제고분로41길 42,서울특별시 송파구 송파1동 9-9,37.509220,127.105911,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
130,01,05,송파1동 18-18,서울특별시 송파구 백제고분로41길 9,서울특별시 송파구 송파1동 18-18,37.506966,127.108192,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
131,01,05,송파1동 26-7,서울특별시 송파구 백제고분로41길 24-1,서울특별시 송파구 송파1동 26-7,37.508163,127.107163,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
133,01,05,송파1동 36-19,서울특별시 송파구 백제고분로43길 29,서울특별시 송파구 송파1동 36-19,37.509559,127.107664,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
134,01,05,송파1동 41-1,서울특별시 송파구 백제고분로41길 6-58,서울특별시 송파구 송파1동 41-1,37.508597,127.108448,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
135,01,05,송파1동 43-1,서울특별시 송파구 백제고분로45길 11,서울특별시 송파구 송파1동 43-1,37.509436,127.110127,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
136,01,05,송파1동 54-9,서울특별시 송파구 백제고분로45길 24,서울특별시 송파구 송파1동 54-9,37.510159,127.108917,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
137,01,05,송파1동 56-1,서울특별시 송파구 백제고분로45길 34,서울특별시 송파구 송파1동 56-1,37.510696,127.107920,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
140,01,05,송파1동 108-8,서울특별시 송파구 가락로23길 15,서울특별시 송파구 송파1동 108-8,37.504406,127.111755,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
143,01,05,송파1동 115-9,서울특별시 송파구 가락로21길 49,서울특별시 송파구 송파1동 115-9,37.505917,127.111910,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
144,01,05,송파1동 128,서울특별시 송파구 백제고분로44길 13-33,서울특별시 송파구 송파1동 128,37.506867,127.113502,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
146,01,05,송파1동 133-10,서울특별시 송파구 백제고분로44길 3,서울특별시 송파구 송파1동 133-10,37.507655,127.111040,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
147,01,05,송파1동 144-7 (139-5 덕산나동 옆),서울특별시 송파구 오금로22길 6,서울특별시 송파구 송파1동 144-7 (139-5 덕산나동 옆),37.508077,127.114958,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
150,01,05,송파2동 99-2 (100-3 세탁소 건너편),서울특별시 송파구 송이로6길 17,서울특별시 송파구 송파2동 99-2 (100-3 세탁소 건너편),37.502346,127.114190,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
151,01,05,송파2동 99-2 (잠실여고 후문앞),서울특별시 송파구 송이로2길 30,서울특별시 송파구 송파2동 99-2 (잠실여고 후문앞),37.502367,127.112482,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
154,01,05,송파2동 176-5,서울특별시 송파구 송이로10길 8-1,서울특별시 송파구 송파2동 176-5,37.502047,127.115960,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
159,01,05,송파2동 194-2,서울특별시 송파구 송파대로36길 9,서울특별시 송파구 송파2동 194-2,37.500358,127.112976,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
160,01,05,석촌동 19,서울특별시 송파구 삼학사로18길 16건너편,서울특별시 송파구 석촌동 19,37.504517,127.098849,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
162,01,05,석촌동 54-31,서울특별시 송파구 석촌호수로18길 24-23,서울특별시 송파구 석촌동 54-31,37.504267,127.100405,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
163,01,05,석촌동 154-8,서울특별시 송파구 석촌호수로20길 20,서울특별시 송파구 석촌동 154-8,37.505635,127.102561,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
165,01,05,석촌동 180,서울특별시 송파구 백제고분로39길 30,서울특별시 송파구 석촌동 180,37.506907,127.103746,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
166,01,05,석촌동 215-15,서울특별시 송파구 삼학사로10길 17,서울특별시 송파구 석촌동 215-15,37.500535,127.098742,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
167,01,05,석촌동 238,서울특별시 송파구 삼학사로8길 28-1,서울특별시 송파구 석촌동 238,37.500294,127.100193,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
169,01,05,석촌동 235-11,서울특별시 송파구 백제고분로34길 3-21,서울특별시 송파구 석촌동 235-11,37.502203,127.099847,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
170,01,05,석촌동 247,서울특별시 송파구 가락로5길 36,서울특별시 송파구 석촌동 247,37.502531,127.101045,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
173,01,05,석촌동 278-19,서울특별시 송파구 가락로15길 6,서울특별시 송파구 석촌동 278-19,37.501297,127.106680,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
175,01,05,석촌동 307 (222-11 더헤어미용실 앞),서울특별시 송파구 가락로2길 6,서울특별시 송파구 석촌동 307 (222-11 더헤어미용실 앞),37.497868,127.098816,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
176,01,05,석촌동 286-9,서울특별시 송파구 백제고분로40길 5,서울특별시 송파구 석촌동 286-9,37.504093,127.106060,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
177,01,05,삼전동 4-2,서울특별시 송파구 백제고분로21길 27,서울특별시 송파구 삼전동 4-2,37.506325,127.090996,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
178,01,05,삼전동 28-17,서울특별시 송파구 삼전로6길 3-15,서울특별시 송파구 삼전동 28-17,37.503768,127.088275,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
181,01,05,삼전동 55,서울특별시 송파구 백제고분로28길 20-41,서울특별시 송파구 삼전동 55,37.500878,127.090054,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
184,01,05,삼전동 69-9,서울특별시 송파구 백제고분로28길 39-28,서울특별시 송파구 삼전동 69-9,37.499112,127.092454,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
186,01,05,삼전동 73-8,서울특별시 송파구 백제고분로32길 6-33,서울특별시 송파구 삼전동 73-8,37.501836,127.093843,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
188,01,05,삼전동 98-9,서울특별시 송파구 백제고분로27길 15,서울특별시 송파구 삼전동 98-9,37.504569,127.093094,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
191,01,05,삼전동 132-5,서울특별시 송파구 삼학사로13길 4,서울특별시 송파구 삼전동 132-5,37.503280,127.096500,03,N,N,N,CCTV,2007,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
193,01,05,삼전동 53-6,서울특별시 송파구 백제고분로28길 36,서울특별시 송파구 삼전동 53-6,37.499795,127.090957,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
194,01,05,가락본동 1,서울특별시 송파구 양재대로68길 5,서울특별시 송파구 가락본동 1,37.502841,127.123140,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
202,01,05,가락본동 94,서울특별시 송파구 양재대로62길 5,서울특별시 송파구 가락본동 94,37.499209,127.117822,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
205,01,05,가락본동 106-3 (102 주변),서울특별시 송파구 동남로3길 3,서울특별시 송파구 가락본동 106-3 (102 주변),37.490130,127.122466,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
206,01,05,가락본동 112-12,서울특별시 송파구 송이로26길 16-68,서울특별시 송파구 가락본동 112-12,37.493650,127.122023,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
210,01,05,가락2동 124-21,서울특별시 송파구 송이로27길 4,서울특별시 송파구 가락2동 124-21,37.493233,127.125533,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
214,01,05,가락2동 146-7 (145-20 미니마트 앞),서울특별시 송파구 송이로23길 14,서울특별시 송파구 가락2동 146-7 (145-20 미니마트 앞),37.495613,127.124726,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
215,01,05,가락2동 150-7 (149-10 청소용품백화점 앞),서울특별시 송파구 동남로9길 49,서울특별시 송파구 가락2동 150-7 (149-10 청소용품백화점 앞),37.496573,127.126633,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
216,01,05,가락2동 150-16,서울특별시 송파구 송이로23길 38,서울특별시 송파구 가락2동 150-16,37.497477,127.125954,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
220,01,05,가락2동 193-12,서울특별시 송파구 오금로44길 50-22,서울특별시 송파구 가락2동 193-12,37.494890,127.131365,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
223,01,05,가락2동 164-9,서울특별시 송파구 동남로17길 5,서울특별시 송파구 가락2동 164-9,37.497181,127.131550,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
225,01,05,문정1동 4-15,서울특별시 송파구 동남로8길 3-10,서울특별시 송파구 문정1동 4-15,37.490686,127.125928,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
229,01,05,문정1동 28-9 (29-3 주변),서울특별시 송파구 동남로6길 6,서울특별시 송파구 문정1동 28-9 (29-3 주변),37.489765,127.124284,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
230,01,05,문정1동 29-7,서울특별시 송파구 동남로6길 3-7(나무뒤편),서울특별시 송파구 문정1동 29-7,37.490078,127.124364,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
232,01,05,문정1동 50-7,서울특별시 송파구 문정로1길 5,서울특별시 송파구 문정1동 50-7,37.486596,127.124446,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
233,01,05,문정1동 53-18,서울특별시 송파구 송파대로22길 5,서울특별시 송파구 문정1동 53-18,37.487529,127.122506,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
239,01,05,문정2동 150-34,서울특별시 송파구 송파대로27길 34,서울특별시 송파구 문정2동 150-34,37.490769,127.115137,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
240,01,05,문정2동 150-8,서울특별시 송파구 중대로 16(공원내),서울특별시 송파구 문정2동 150-8,37.489487,127.109981,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
242,01,05,문정동 73-10,서울특별시 송파구 송파대로 108,서울특별시 송파구 문정동 73-10,37.480376,127.125687,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
243,01,05,문정동 78-18,서울특별시 송파구 새말로10길 17,서울특별시 송파구 문정동 78-18,37.481336,127.127639,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
249,01,05,문정동 139-8,서울특별시 송파구 송이로31길 32-23,서울특별시 송파구 문정동 139-8,37.489519,127.135011,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
250,01,05,문정동 142-8,서울특별시 송파구 송이로37길 24,서울특별시 송파구 문정동 142-8,37.488115,127.135261,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
251,01,05,문정동 145 (4동 뒷편),서울특별시 송파구 송이로31길 52(4동뒷편),서울특별시 송파구 문정동 145 (4동 뒷편),37.490229,127.135873,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
254,01,05,장지동 844,서울특별시 송파구 충민로4길 19(701동앞),서울특별시 송파구 장지동 844,37.478989,127.129794,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
256,01,05,장지동택지개발지구,서울특별시 송파구 충민로6길 17(아이코리아 앞),서울특별시 송파구 장지동택지개발지구,37.480931,127.133221,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
257,01,05,잠실본동 181-6,서울특별시 송파구 올림픽로 104,서울특별시 송파구 잠실본동 181-6,37.511592,127.082261,03,N,N,N,CCTV,2004,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
258,01,05,잠실본동 188-8,서울특별시 송파구 올림픽로12길 12,서울특별시 송파구 잠실본동 188-8,37.510790,127.082880,03,N,N,N,CCTV,2009,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
260,01,05,잠실본동 209-5,서울특별시 송파구 석촌호수로 88,서울특별시 송파구 잠실본동 209-5,37.508623,127.087081,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
264,01,05,잠실본동 240-12,서울특별시 송파구 백제고분로17길 22,서울특별시 송파구 잠실본동 240-12,37.507502,127.085907,03,N,N,N,CCTV,2010,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
268,01,05,잠실본동 313-10,서울특별시 송파구 백제고분로 148,서울특별시 송파구 잠실본동 313-10,37.505557,127.083343,03,N,N,N,CCTV,2005,2019-06-10,Y,송파구청,02-2147-3090,2019-06-10
