"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
82000025,01,02,방화동 583,,서울특별시 강서구 방화동 583,37.569441,126.809396,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000026,01,02,가양동 1465,,서울특별시 강서구 가양동 1465,37.568692,126.848747,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000027,01,02,공항동 668,,서울특별시 강서구 공항동 668,37.556809,126.813805,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000028,01,02,염창동 281-3,,서울특별시 강서구 염창동 281-3,37.548414,126.874399,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000029,01,02,등촌동 646-41,,서울특별시 강서구 등촌동 646-41,37.552792,126.863421,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000030,01,02,화곡동 24-138,,서울특별시 강서구 화곡동 24-138,37.545972,126.845352,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000031,01,02,공항동 687-15,,서울특별시 강서구 공항동 687-15,37.555736,126.811966,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000032,01,02,화곡동 산41-6,,서울특별시 강서구 화곡동 산41-6,37.542488,126.852475,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000033,01,02,화곡동 산42-5,,서울특별시 강서구 화곡동 산42-5,37.541955,126.855264,03,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000034,01,02,화곡동 산 22-83,,서울특별시 강서구 화곡동 산 22-83,37.538048,126.854926,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000035,01,02,화곡동 산5-5,,서울특별시 강서구 화곡동 산5-5,37.539871,126.858641,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000036,01,02,화곡동 산22-32,,서울특별시 강서구 화곡동 산22-32,37.539517,126.855882,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000037,01,02,화곡동 산47-16,,서울특별시 강서구 화곡동 산47-16,37.545734,126.851672,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000038,01,02,등촌동 산23-4,,서울특별시 강서구 등촌동 산23-4,37.544502,126.857503,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000039,01,02,방화동 산142-3,,서울특별시 강서구 방화동 산142-3,37.582862,126.807994,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000040,01,02,개화동 산81-13,,서울특별시 강서구 개화동 산81-13,37.580881,126.803180,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000041,01,02,방화동 산158-14,,서울특별시 강서구 방화동 산158-14,37.577848,126.807713,03,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000042,01,02,화곡동 42-134,,서울특별시 강서구 화곡동 42-134,37.533429,126.842614,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000043,01,02,개화동 300-5,,서울특별시 강서구 개화동 300-5,37.585548,126.809166,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000044,01,02,마곡동 산3,,서울특별시 강서구 마곡동 산3,37.574368,126.838323,03,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000045,01,02,마곡동 730-569,,서울특별시 강서구 마곡동 730-569,37.556363,126.821261,03,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000046,01,02,마곡동202,,서울특별시 강서구 마곡동202,37.577269,126.820274,03,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000047,01,02,마곡동202,,서울특별시 강서구 마곡동202,37.574616,126.821690,03,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000048,01,02,화곡동 산 60-1,,서울특별시 강서구 화곡동 산 60-1,37.552840,126.842822,03,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
