"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
"생활방범-016",01,05,구의1동 222-6,서울특별시 광진구 자양로26길 91-14 (구의동),서울특별시 광진구 구의1동 222-6,37.541078,127.089002,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-017",01,05,구의1동 226-10,서울특별시 광진구 광나루로40길 17 (구의동),서울특별시 광진구 구의1동 226-10,37.544116,127.089441,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-018",01,05,구의1동 226-18,서울특별시 광진구 자양로30길 79 (구의동),서울특별시 광진구 구의1동 226-18,37.543128,127.089311,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-019",01,05,구의1동 226-2,"서울특별시 광진구 구의로 65 (구의동, KS홈타운)",서울특별시 광진구 구의1동 226-2,37.544036,127.090396,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-020",01,05,구의1동 226-20,서울특별시 광진구 자양로30길 87-10 (구의동),서울특별시 광진구 구의1동 226-20,37.543562,127.089815,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-021",01,05,구의1동 231-34,서울특별시 광진구 광나루로38길 27 (구의동),서울특별시 광진구 구의1동 231-34,37.543795,127.088080,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-022",01,05,구의1동 231-60,서울특별시 광진구 구의로11길 28 (구의동),서울특별시 광진구 구의1동 231-60,37.543771,127.088766,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-023",01,05,구의1동 232-39,서울특별시 광진구 자양로30길 43 (구의동),서울특별시 광진구 구의1동 232-39,37.543481,127.087237,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-024",01,05,구의1동 233-14,서울특별시 광진구 자양로32길 31 (구의동),서울특별시 광진구 구의1동 233-14,37.544405,127.086601,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-025",01,05,구의1동 236-55,서울특별시 광진구 자양로30길 14,서울특별시 광진구 구의1동 236-55,37.543915,127.085686,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-026",01,05,구의1동 239-45,서울특별시 광진구 자양로28길 73 (구의동),서울특별시 광진구 구의1동 239-45,37.541818,127.088231,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-027",01,05,구의1동 241-9,서울특별시 광진구 자양로22길 89 (구의동),서울특별시 광진구 구의1동 241-9,37.540018,127.087852,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-028",01,05,구의1동 242-109,서울특별시 광진구 구의로1길 12 (구의동),서울특별시 광진구 구의1동 242-109,37.539246,127.087587,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-029",01,05,구의1동 242-63,서울특별시 광진구 구의로1길 26 (구의동),서울특별시 광진구 구의1동 242-63,37.539151,127.086802,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-030",01,05,구의1동 248-16,서울특별시 광진구 아차산로53길 77 (구의동),서울특별시 광진구 구의1동 248-16,37.540818,127.086086,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-031",01,05,구의1동 249-33,서울특별시 광진구 자양로26길 45-7,서울특별시 광진구 구의1동 249-33,37.541709,127.086686,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-032",01,05,구의1동 250-1,서울특별시 광진구 광나루로36길 68 (구의동),서울특별시 광진구 구의1동 250-1,37.542254,127.085838,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-033",01,05,구의1동 251-154,서울특별시 광진구 자양로26길 14 (구의동),서울특별시 광진구 구의1동 251-154,37.541892,127.084881,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-034",01,05,구의1동 251-72,"서울특별시 광진구 아차산로49길 70 (구의동, 대림파크빌)",서울특별시 광진구 구의1동 251-72,37.540111,127.084191,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-035",01,05,구의1동 252-119,서울특별시 광진구 아차산로51길 23 (구의동),서울특별시 광진구 구의1동 252-119,37.538301,127.085022,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-036",01,05,구의1동 252-127,서울특별시 광진구 아차산로49길 32 (구의동),서울특별시 광진구 구의1동 252-127,37.538561,127.084382,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-037",01,05,구의1동 252-55,서울특별시 광진구 아차산로49길 50 (구의동),서울특별시 광진구 구의1동 252-55,37.539248,127.084290,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-038",01,05,구의1동 254-97,서울특별시 광진구 자양로23길 86 (구의동),서울특별시 광진구 구의1동 254-97,37.544368,127.084064,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-039",01,05,구의1동 257-12,"서울특별시 광진구 아차산로55길 23 (구의동, 신일아트빌라)",서울특별시 광진구 구의1동 257-12,37.538620,127.086504,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-040",01,05,구의1동 257-15,서울특별시 광진구 아차산로53길 53 (구의동),서울특별시 광진구 구의1동 257-15,37.539804,127.085657,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-041",01,05,구의1동 257-22,서울특별시 광진구 아차산로53길 29 (구의동),서울특별시 광진구 구의1동 257-22,37.538629,127.085809,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-042",01,05,구의1동 257-27,서울특별시 광진구 아차산로53길 38-12 (구의동),서울특별시 광진구 구의1동 257-27,37.539234,127.086096,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-043",01,05,구의1동 633-17,"서울특별시 광진구 광나루로30가길 9 (구의동, 드림스카이빌)",서울특별시 광진구 구의1동 633-17,37.544315,127.082475,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-044",01,05,구의2동 35-10,"서울특별시 광진구 자양로44길 141-7 (구의동, 태진빌리지)",서울특별시 광진구 구의2동 35-10,37.551726,127.095542,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-045",01,05,구의2동 43-11,서울특별시 광진구 자양로44길 69 (구의동),서울특별시 광진구 구의2동 43-11,37.549875,127.094981,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-046",01,05,구의2동 52-9,"서울특별시 광진구 자양로45길 13 (구의동, 영덕주택)",서울특별시 광진구 구의2동 52-9,37.551865,127.091392,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-047",01,05,구의2동 67-8,서울특별시 광진구 광나루로 517-10 (구의동),서울특별시 광진구 구의2동 67-8,37.545725,127.087218,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-048",01,05,구의2동 80-4,서울특별시 광진구 자양로37가길 10 (구의동),서울특별시 광진구 구의2동 80-4,37.547797,127.087267,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-049",01,05,구의2동 30-1,서울특별시 광진구 구의동 30-1 이화파크맨션,서울특별시 광진구 구의2동 30-1,37.553725,127.092861,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-050",01,05,구의2동 23-2,서울특별시 광진구 영화사로16가길 21 (구의동),서울특별시 광진구 구의2동 23-2,37.553742,127.095611,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-051",01,05,구의2동 27-4,서울특별시 광진구 자양로53길 10 (구의동),서울특별시 광진구 구의2동 27-4,37.554254,127.093355,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-052",01,05,구의2동 22-7,서울특별시 광진구 자양로54길 11 (구의동),서울특별시 광진구 구의2동 22-7,37.553957,127.094586,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-053",01,05,구의2동 28-8,서울특별시 광진구 자양로51길 10-9 (구의동),서울특별시 광진구 구의2동 28-8,37.553948,127.093433,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-054",01,05,구의2동 20-11,서울특별시 광진구 영화사로16길 19 (구의동),서울특별시 광진구 구의2동 20-11,37.554622,127.095947,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-055",01,05,구의2동 23-13,"서울특별시 광진구 영화사로16나길 21 (구의동, 삼성홈타운)",서울특별시 광진구 구의2동 23-13,37.553305,127.096135,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-056",01,05,구의2동 25-25,서울특별시 광진구 자양로52길 11 (구의동),서울특별시 광진구 구의2동 25-25,37.553155,127.093947,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-057",01,05,구의2동 35-36,"서울특별시 광진구 자양로44길 125 (구의동, 상빌리지)",서울특별시 광진구 구의2동 35-36,37.551399,127.096560,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-058",01,05,구의2동 43-24,"서울특별시 광진구 자양로44나길 26-14 (구의동, 대원빌라)",서울특별시 광진구 구의2동 43-24,37.550972,127.095958,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-059",01,05,구의2동 45-25,"서울특별시 광진구 자양로44나길 39 (구의동, 신흥아트빌)",서울특별시 광진구 구의2동 45-25,37.551659,127.094568,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-060",01,05,구의2동 46-28,"서울특별시 광진구 천호대로137길 38 (구의동, 현대아트빌)",서울특별시 광진구 구의2동 46-28,37.550846,127.093683,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-061",01,05,구의2동 51-23,"서울특별시 광진구 자양로49길 15-2 (구의동, 현대아트빌라)",서울특별시 광진구 구의2동 51-23,37.552977,127.091894,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-062",01,05,구의2동 55-18,서울특별시 광진구 자양로43길 8 (구의동),서울특별시 광진구 구의2동 55-18,37.551313,127.091069,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-063",01,05,구의2동 554-5,"서울특별시 광진구 영화사로11길 22 (구의동, 상평그린빌)",서울특별시 광진구 구의2동 554-5,37.555590,127.094241,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-064",01,05,건너편 공원 앞에 설치,서울특별시 광진구 영화사로15길 23 (구의동),서울특별시 광진구 구의2동 553-3,37.555399,127.095160,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-065",01,05,구의2동 57-17,서울특별시 광진구 천호대로135길 16 (구의동),서울특별시 광진구 구의2동 57-17,37.550203,127.092241,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-066",01,05,구의2동 58-16,서울특별시 광진구 천호대로137길 10 (구의동),서울특별시 광진구 구의2동 58-16,37.549861,127.093151,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-067",01,05,구의2동 60-23,서울특별시 광진구 자양로42길 42-24 (구의동),서울특별시 광진구 구의2동 60-23,37.548020,127.091651,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-068",01,05,구의2동 617-3,"서울특별시 광진구 자양로37길 33 (구의동, 지은아트빌)",서울특별시 광진구 구의2동 617-3,37.548416,127.086168,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-069",01,05,구의2동 618-1,서울특별시 광진구 자양로37길 21 (구의동),서울특별시 광진구 구의2동 618-1,37.548446,127.086980,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-070",01,05,구의2동 619-3,서울특별시 광진구 자양로33길 44 (구의동),서울특별시 광진구 구의2동 619-3,37.547922,127.086345,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-071",01,05,구의2동 64-33,서울특별시 광진구 천호대로134길 55 (구의동),서울특별시 광진구 구의2동 64-33,37.547317,127.088581,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-072",01,05,구의2동 65-15,서울특별시 광진구 자양로36길 17-12 (구의동),서울특별시 광진구 구의2동 65-15,37.546574,127.088294,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-073",01,05,구의2동 69-28,서울특별시 광진구 자양로36길 11 (구의동),서울특별시 광진구 구의2동 69-28,37.546359,127.087548,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-074",01,05,구의2동 78-38,서울특별시 광진구 천호대로132길 27-7 (구의동),서울특별시 광진구 구의2동 78-38,37.549477,127.089088,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-076",01,05,구의3동 203-26,서울특별시 광진구 구의동 203-26 숲속어린이집,서울특별시 광진구 구의3동 203-26,37.543916,127.091551,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-077",01,05,구의3동 204-32,"서울특별시 광진구 구의로16길 36 (구의동, 명성맨션)",서울특별시 광진구 구의3동 204-32,37.543528,127.092607,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-078",01,05,구의3동 205-3,서울특별시 광진구 구의로16길 68 (구의동),서울특별시 광진구 구의3동 205-3,37.542430,127.093587,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-079",01,05,구의3동 206-10,서울특별시 광진구 광나루로52길 12 (구의동),서울특별시 광진구 구의3동 206-10,37.541359,127.094714,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-080",01,05,구의3동 206-12,서울특별시 광진구 아차산로65길 14 (구의동),서울특별시 광진구 구의3동 206-12,37.541055,127.094149,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-081",01,05,구의3동 207-40,서울특별시 광진구 구의로4길 51 (구의동),서울특별시 광진구 구의3동 207-40,37.540799,127.092240,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-082",01,05,구의3동 208-26,"서울특별시 광진구 구의로6길 21 (구의동, 뉴현대빌라)",서울특별시 광진구 구의3동 208-26,37.541582,127.091043,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-083",01,05,구의3동 209-77,"서울특별시 광진구 아차산로63길 37 (구의동, 청호)",서울특별시 광진구 구의3동 209-77,37.541394,127.092170,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-084",01,05,구의3동 210-14,서울특별시 광진구 구의로4길 40 (구의동),서울특별시 광진구 구의3동 210-14,37.540538,127.091647,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-085",01,05,구의3동 211-13,서울특별시 광진구 구의로4길 60 (구의동),서울특별시 광진구 구의3동 211-13,37.541170,127.092759,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-086",01,05,구의3동 212-32,"서울특별시 광진구 광나루로52길 43 (구의동, 새일빌라)",서울특별시 광진구 구의3동 212-32,37.540510,127.093257,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-087",01,05,구의3동 218-30,서울특별시 광진구 아차산로60길 13-13 (구의동),서울특별시 광진구 구의3동 218-30,37.538446,127.092379,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-088",01,05,구의3동 219-15,서울특별시 광진구 광나루로52길 83 (구의동),서울특별시 광진구 구의3동 219-15,37.539417,127.091506,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-089",01,05,구의3동 220-46,서울특별시 광진구 아차산로59길 21-13 (구의동),서울특별시 광진구 구의3동 220-46,37.539817,127.090076,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-090",01,05,구의3동 223-72,서울특별시 광진구 구의로4길 7-16 (구의동),서울특별시 광진구 구의3동 223-72,37.540916,127.090140,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-091",01,05,구의3동 227-19,서울특별시 광진구 구의로 56 (구의동),서울특별시 광진구 구의3동 227-19,37.543001,127.090317,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-092",01,05,구의3동 244-1,서울특별시 광진구 아차산로59길 13 (구의동),서울특별시 광진구 구의3동 244-1,37.539569,127.090708,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-093",01,05,구의3동 592-42,"서울특별시 광진구 뚝섬로67길 23 (구의동, 한강연립)",서울특별시 광진구 구의3동 592-42,37.535548,127.090628,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-096",01,05,군자동 17,"서울특별시 광진구 천호대로104나길 8 (군자동, 미리내)",서울특별시 광진구 군자동 17,37.557269,127.075037,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-097",01,05,군자동 48-6,서울특별시 광진구 면목로 27 (군자동),서울특별시 광진구 군자동 48-6,37.556798,127.076098,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-098",01,05,군자동 51-4,서울특별시 광진구 면목로6길 18 (군자동),서울특별시 광진구 군자동 51-4,37.556191,127.076586,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-099",01,05,군자동 70-5,서울특별시 광진구 능동로27길 33 (군자동),서울특별시 광진구 군자동 70-5,37.554805,127.076577,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-100",01,05,군자동 71-9,서울특별시 광진구 능동로27나길 17 (군자동),서울특별시 광진구 군자동 71-9,37.554267,127.075814,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-101",01,05,군자동 27-10,서울특별시 광진구 능동로25길 22 (군자동),서울특별시 광진구 군자동 27-10,37.553076,127.075871,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-102",01,05,군자동 117-18,"서울특별시 광진구 동일로52길 15-14 (군자동, 월드하우스)",서울특별시 광진구 군자동 117-18,37.555448,127.072537,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-103",01,05,군자동 125-254,서울특별시 광진구 동일로48길 14-10 (군자동),서울특별시 광진구 군자동 125-254,37.554072,127.070996,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-104",01,05,군자동 151-11,서울특별시 광진구 군자로15길 10-6 (군자동),서울특별시 광진구 군자동 151-11,37.554148,127.073627,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-105",01,05,군자동 200-1,서울특별시 광진구 능동로29가길 24 (군자동),서울특별시 광진구 군자동 200-1,37.555808,127.077913,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-106",01,05,군자동 27-23,서울특별시 광진구 능동로27길 9 (군자동),서울특별시 광진구 군자동 27-23,37.553921,127.076820,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-107",01,05,군자동 275-2,,서울특별시 광진구 군자동 275-2,37.552513,127.074969,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
"생활방범-108",01,05,군자동 346-25,,서울특별시 광진구 군자동 346-25,37.550548,127.070531,03,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
