"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
26,02,02,홍제근린공원,서울특별시 서대문구 홍제동454-2,서울특별시 서대문구 서울특별시 서대문구 홍제동454-2454-2,37.587080,126.948935,03,Y,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
27,02,02,독립공원 방문자센터,서울특별시 서대문구 현저동101 일대,서울특별시 서대문구 서울특별시 서대문구 현저동101 일대101 일대,37.573772,126.954035,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
28,02,02,독립공원 매점,서울특별시 서대문구 현저동101 일대,서울특별시 서대문구 서울특별시 서대문구 현저동101 일대101 일대,37.573772,126.954035,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
29,01,01,안산 공원관리사무소,서울특별시 서대문구 연희동167-10,서울특별시 서대문구 서울특별시 서대문구 연희동167-10167-10,37.571987,126.932812,03,N,N,N,,2011,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
30,01,01,안산 벚꽃마당,서울특별시 서대문구 연희동산 2-75,서울특별시 서대문구 서울특별시 서대문구 연희동산 2-75산 2-75,37.571987,126.932812,03,N,N,N,,2011,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
31,01,01,안산 벚꽃책방,서울특별시 서대문구 연희동산 2-75,서울특별시 서대문구 서울특별시 서대문구 연희동산 2-75산 2-75,37.571987,126.932812,03,N,N,N,,2011,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
32,01,01,안산 북카페 화장실 앞,서울특별시 서대문구 홍제동산 33-88,서울특별시 서대문구 서울특별시 서대문구 홍제동산 33-88산 33-88,37.587080,126.948935,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
33,01,01,안산 북카페,서울특별시 서대문구 홍제동산 33-88,서울특별시 서대문구 서울특별시 서대문구 홍제동산 33-88산 33-88,37.587080,126.948935,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
34,01,01,안산 천연마당,서울특별시 서대문구 현저동107-508,서울특별시 서대문구 서울특별시 서대문구 현저동107-508107-508,37.573772,126.954035,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
35,01,01,안산 뜨란채 화장실 앞,서울특별시 서대문구 현저동107-508,서울특별시 서대문구 서울특별시 서대문구 현저동107-508107-508,37.573772,126.954035,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
36,01,01,안산 뜨란채아파트(108동) 앞,서울특별시 서대문구 현저동107-508,서울특별시 서대문구 서울특별시 서대문구 현저동107-508107-508,37.573772,126.954035,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
37,01,01,안산 뜨란채아파트(112동) 앞,서울특별시 서대문구 현저동107-508,서울특별시 서대문구 서울특별시 서대문구 현저동107-508107-508,37.573772,126.954035,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
38,01,01,안산 복수천화장실 앞,서울특별시 서대문구 북아현동1-818,서울특별시 서대문구 서울특별시 서대문구 북아현동1-8181-818,37.562431,126.954397,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
39,01,01,안산 메타세쿼이어 화장실 앞,서울특별시 서대문구 연희동산 2-14,서울특별시 서대문구 서울특별시 서대문구 연희동산 2-14산 2-14,37.571987,126.932812,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
40,01,01,안산 자연학습장,서울특별시 서대문구 연희동산 4-19,서울특별시 서대문구 서울특별시 서대문구 연희동산 4-19산 4-19,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
41,01,01,안산 만남의광장 화장실 앞,서울특별시 서대문구 연희동산 2-37,서울특별시 서대문구 서울특별시 서대문구 연희동산 2-37산 2-37,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
42,01,01,고은산놀이터(배드민턴장),서울특별시 서대문구 홍제동312-185,서울특별시 서대문구 서울특별시 서대문구 홍제동312-185312-185,37.587080,126.948935,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
43,01,01,고은산 전망대,서울특별시 서대문구 홍제동산 37-55,서울특별시 서대문구 서울특별시 서대문구 홍제동산 37-55산 37-55,37.587080,126.948935,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
44,01,01,인왕산 쌈지마당놀이터,서울특별시 서대문구 홍제동산 1-1,서울특별시 서대문구 서울특별시 서대문구 홍제동산 1-1산 1-1,37.587080,126.948935,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
45,01,01,인왕산 무궁화동산 화장실 앞,서울특별시 서대문구 홍제동산 1-52,서울특별시 서대문구 서울특별시 서대문구 홍제동산 1-52산 1-52,37.587080,126.948935,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
46,01,01,인왕산 개미마을놀이터,서울특별시 서대문구 홍제동산 1-100,서울특별시 서대문구 서울특별시 서대문구 홍제동산 1-100산 1-100,37.587080,126.948935,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
47,01,01,북한산 삼하운수 종점 화장실 앞,서울특별시 서대문구 홍은동산 1-546,서울특별시 서대문구 서울특별시 서대문구 홍은동산 1-546산 1-546,37.593024,126.938558,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
48,01,01,북한산 홍은한마당 화장실 앞,서울특별시 서대문구 홍은동14-22,서울특별시 서대문구 서울특별시 서대문구 홍은동14-2214-22,37.593024,126.938558,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
49,01,01,북한산 호박골지구(풍림아이원 앞),서울특별시 서대문구 홍은동10-305,서울특별시 서대문구 서울특별시 서대문구 홍은동10-30510-305,37.593024,126.938558,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
50,01,01,북한산호박골놀이터,서울특별시 서대문구 홍은동14-30,서울특별시 서대문구 서울특별시 서대문구 홍은동14-3014-30,37.593024,126.938558,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
51,01,01,궁동근린공원 화장실 앞,서울특별시 서대문구 연희동 산 118-1,서울특별시 서대문구 서울특별시 서대문구 연희동 산 118-1산 118-1,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
52,01,01,궁동근린공원 체육관 앞,서울특별시 서대문구 연희동 188-33,서울특별시 서대문구 서울특별시 서대문구 연희동 188-33188-33,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
53,01,01,궁동산놀이터,서울특별시 서대문구 연희동 188-43,서울특별시 서대문구 서울특별시 서대문구 연희동 188-43188-43,37.571987,126.932812,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
54,01,01,백련근린공원 논골,서울특별시 서대문구 홍은동산 11-279,서울특별시 서대문구 서울특별시 서대문구 홍은동산 11-279산 11-279,37.593024,126.938558,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
55,01,01,백련근린공원 자연체험학습장,서울특별시 서대문구 홍은동198-8,서울특별시 서대문구 서울특별시 서대문구 홍은동198-8198-8,37.593024,126.938558,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
56,01,01,백련근린공원 정원단지,서울특별시 서대문구 홍은동265-147,서울특별시 서대문구 서울특별시 서대문구 홍은동265-147265-147,37.593024,126.938558,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
57,01,01,홍제근린공원,서울특별시 서대문구 홍제동454-2,서울특별시 서대문구 서울특별시 서대문구 홍제동454-2454-2,37.587080,126.948935,03,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
58,01,01,창천근린공원,서울특별시 서대문구 창천동 4-55,서울특별시 서대문구 서울특별시 서대문구 창천동 4-55 4-55,37.558700,126.934201,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
59,01,01,중앙근린공원,서울특별시 서대문구 북가좌동 105-8,서울특별시 서대문구 서울특별시 서대문구 북가좌동 105-8105-8,37.578962,126.911179,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
60,01,01,배롱나무소공원,서울특별시 서대문구 홍은2동 426-11,서울특별시 서대문구 서울특별시 서대문구 홍은2동 426-11 426-11,37.580154,126.934224,03,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
61,01,01,봉원소공원,서울특별시 서대문구 봉원동52,서울특별시 서대문구 서울특별시 서대문구 봉원동5252,37.572627,126.946908,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
62,01,01,연남어린이공원,서울특별시 서대문구 남가좌동 326-8,서울특별시 서대문구 서울특별시 서대문구 남가좌동 326-8 326-8,37.575522,126.919244,03,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
63,01,01,홍남어린이공원,서울특별시 서대문구 홍은동 405-3,서울특별시 서대문구 서울특별시 서대문구 홍은동 405-3405-3,37.593024,126.938558,03,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
64,01,01,백련어린이공원,서울특별시 서대문구 홍은동 421-1,서울특별시 서대문구 서울특별시 서대문구 홍은동 421-1 421-1,37.593024,126.938558,03,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
65,01,01,가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,서울특별시 서대문구 서울특별시 서대문구 남가좌동 376-4 376-4,37.575522,126.919244,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
66,01,01,대궐재어린이공원,서울특별시 서대문구 연희동 8-73,서울특별시 서대문구 서울특별시 서대문구 연희동 8-738-73,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
67,01,01,명수어린이공원,서울특별시 서대문구 북아현동 210-24,서울특별시 서대문구 서울특별시 서대문구 북아현동 210-24 210-24,37.562431,126.954397,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
68,01,01,불천어린이공원,서울특별시 서대문구 홍제동 287-121,서울특별시 서대문구 서울특별시 서대문구 홍제동 287-121 287-121,37.587080,126.948935,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
69,01,01,신가어린이공원,서울특별시 서대문구 북가좌동 318-1,서울특별시 서대문구 서울특별시 서대문구 북가좌동 318-1318-1,37.578962,126.911179,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
70,01,01,연서어린이공원,서울특별시 서대문구 연희동 519-7,서울특별시 서대문구 서울특별시 서대문구 연희동 519-7519-7,37.571987,126.932812,03,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
71,01,01,은가어린이공원,서울특별시 서대문구 북가좌동 3-39,서울특별시 서대문구 서울특별시 서대문구 북가좌동 3-393-39,37.578962,126.911179,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
72,01,01,모랫재 어린이공원,서울특별시 서대문구 홍제동 156-363,서울특별시 서대문구 서울특별시 서대문구 홍제동 156-363 156-363,37.587080,126.948935,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
73,01,01,궁말 어린이공원,서울특별시 서대문구 연희동 8-86,서울특별시 서대문구 서울특별시 서대문구 연희동 8-868-86,37.571987,126.932812,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
74,01,01,거꾸로 어린이공원,서울특별시 서대문구 북가좌동 338-21,서울특별시 서대문구 서울특별시 서대문구 북가좌동 338-21338-21,37.578962,126.911179,03,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
75,01,01,나비울어린이공원,서울특별시 서대문구 북가좌동 168-37 일대,서울특별시 서대문구 서울특별시 서대문구 북가좌동 168-37 일대168-37 일대,37.578962,126.911179,03,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
76,01,01,창천골목공원,서울특별시 서대문구 연희동 346-3,서울특별시 서대문구 서울특별시 서대문구 연희동 346-3 346-3,37.571987,126.932812,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
77,01,01,연희어린이공원,서울특별시 서대문구 연희동 446-182,서울특별시 서대문구 서울특별시 서대문구 연희동 446-182 446-182,37.571987,126.932812,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
78,01,01,홍연소공원,서울특별시 서대문구 연희동 723-15,서울특별시 서대문구 서울특별시 서대문구 연희동 723-15723-15,37.571987,126.932812,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
79,01,01,동구물어린이공원,서울특별시 서대문구 연희동 109-2,서울특별시 서대문구 서울특별시 서대문구 연희동 109-2109-2,37.571987,126.932812,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
80,01,01,인왕소공원,서울특별시 서대문구  홍제동 260-1,서울특별시 서대문구 서울특별시 서대문구  홍제동 260-1 260-1,32.531290,123.774740,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
81,01,01,해담는어린이공원,서울특별시 서대문구 북가좌동 325-20,서울특별시 서대문구 서울특별시 서대문구 북가좌동 325-20 325-20,37.578962,126.911179,03,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
82,01,01,가재울어린이공원,서울특별시 서대문구 남가좌동 385-2,서울특별시 서대문구 서울특별시 서대문구 남가좌동 385-2385-2,37.575522,126.919244,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
83,01,01,모래내어린이공원,서울특별시 서대문구 남가좌동 383-2,서울특별시 서대문구 서울특별시 서대문구 남가좌동 383-2 383-2,37.575522,126.919244,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
84,01,01,한울소공원,서울특별시 서대문구 남가좌동 382-5 일대,서울특별시 서대문구 서울특별시 서대문구 남가좌동 382-5 일대382-5 일대,37.575522,126.919244,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
85,01,01,무궁화소공원,서울특별시 서대문구 홍제동 451-1,서울특별시 서대문구 서울특별시 서대문구 홍제동 451-1 451-1,37.587080,126.948935,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
86,01,01,궁뜰어린이공원,서울특별시 서대문구 연희동 123-5,서울특별시 서대문구 서울특별시 서대문구 연희동 123-5123-5,37.571987,126.932812,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
87,01,01,상암곡어린이공원,서울특별시 서대문구 홍제동 322-72,서울특별시 서대문구 서울특별시 서대문구 홍제동 322-72322-72,37.587080,126.948935,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
88,01,01,문화촌어린이공원,서울특별시 서대문구 홍제동 277-1,서울특별시 서대문구 서울특별시 서대문구 홍제동 277-1 277-1,37.587080,126.948935,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
89,01,01,홍은동어린이공원,서울특별시 서대문구 홍은동 8-158,서울특별시 서대문구 서울특별시 서대문구 홍은동 8-1588-158,37.593024,126.938558,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
90,01,01,북가좌정원지구 어린이공원,서울특별시 서대문구 북가좌동 459-1,서울특별시 서대문구 서울특별시 서대문구 북가좌동 459-1459-1,37.578962,126.911179,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
91,01,01,보은소공원,서울특별시 서대문구 홍은동 48-26,서울특별시 서대문구 서울특별시 서대문구 홍은동 48-2648-26,37.593024,126.938558,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
92,01,01,독립공원,서울특별시 서대문구 현저동 101일대,서울특별시 서대문구 서울특별시 서대문구 현저동 101일대101일대,37.573772,126.954035,03,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
93,01,01,북아현어린이공원(북아현4),서울특별시 서대문구 북아현동 216-59 일대,서울특별시 서대문구 서울특별시 서대문구 북아현동 216-59 일대216-59 일대,37.562431,126.954397,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
94,01,01,너른바위 어린이공원,서울특별시 서대문구 북아현동 216-37 일대,서울특별시 서대문구 서울특별시 서대문구 북아현동 216-37 일대 216-37 일대,37.562431,126.954397,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
95,01,01,한성어린이공원(북아현5),서울특별시 서대문구 북아현동 147-48,서울특별시 서대문구 서울특별시 서대문구 북아현동 147-48 147-48,37.562431,126.954397,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
96,01,01,동그라미 쉼터,서울특별시 서대문구 대현동 65-12 일대,서울특별시 서대문구 서울특별시 서대문구 대현동 65-12 일대 65-12 일대,37.560395,126.946322,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
97,01,01,너나들이 쉼터,서울특별시 서대문구 북아현동 148-26 일대,서울특별시 서대문구 서울특별시 서대문구 북아현동 148-26 일대148-26 일대,37.562431,126.954397,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
98,01,01,북아현 1-3 공공공지C,서울특별시 서대문구 북아현동222,서울특별시 서대문구 서울특별시 서대문구 북아현동222222,37.562431,126.954397,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
99,01,01,다람쥐어린이공원,서울특별시 서대문구 연희동 151-49,서울특별시 서대문구 서울특별시 서대문구 연희동 151-49151-49,37.571987,126.932812,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
100,01,01,둥글레소공원,서울특별시 서대문구 연희동 344-228,서울특별시 서대문구 서울특별시 서대문구 연희동 344-228344-228,37.571987,126.932812,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
101,01,01,문화소공원,서울특별시 서대문구 홍제동 280-2,서울특별시 서대문구 서울특별시 서대문구 홍제동 280-2280-2,37.587080,126.948935,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
102,01,01,홍은12구역소공원,서울특별시 서대문구 홍은동445-4,서울특별시 서대문구 서울특별시 서대문구 홍은동445-4445-4,37.593024,126.938558,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
103,01,01,무악재 하늘다리,서울특별시 서대문구 현저동1-239,서울특별시 서대문구 서울특별시 서대문구 현저동1-2391-239,37.573772,126.954035,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
104,01,01,북한산 자락길 입구 화장실 앞,서울특별시 서대문구 홍은동산 1-546,서울특별시 서대문구 서울특별시 서대문구 홍은동산 1-546산 1-546,37.593024,126.938558,03,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2018-08-13
105,02,02,영천공중화장실,서울특별시 서대문구 영천동 263,서울특별시 서대문구 영천동 263,37.571603,126.960416,03,Y,N,N,,2017,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2018-08-13
