"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
"마포-방범-0011",01,99,고산16길 15,서울특별시 마포구 고산16길 15,서울특별시 마포구 대흥동 18-47,37.553825,126.944829,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0012",01,99,고산길 70,서울특별시 마포구 고산길 70,서울특별시 마포구 노고산동 12-34,37.554501,126.940848,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0013",01,99,신촌로22길9,서울특별시 마포구 신촌로22길9,서울특별시 마포구 노고산동 19-40,37.555588,126.940402,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0014",01,99,와우산로24길38,서울특별시 마포구 와우산로24길38,서울특별시 마포구 창전동 6-100,37.552031,126.926724,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0015",01,99,토정로16길 48,서울특별시 마포구 토정로16길 48,서울특별시 마포구 현석동 156,37.542259,126.933099,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0016",01,99,양화로18길 9,서울특별시 마포구 양화로18길 9,서울특별시 마포구 동교동 166-11,37.556788,126.924698,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0017",01,99,와우산로27길74,서울특별시 마포구 와우산로27길74,서울특별시 마포구 서교동 347-19,37.555636,126.924828,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0018",01,99,와우산로21길 38,서울특별시 마포구 와우산로21길 38,서울특별시 마포구 서교동 358-58,37.552509,126.921806,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0019",01,99,동교로19길 20,서울특별시 마포구 동교로19길 20,서울특별시 마포구 서교동 448-37,37.556257,126.917791,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0020",01,99,연남로3길 81,서울특별시 마포구 연남로3길 81,서울특별시 마포구 연남동 564-25,37.559311,126.918765,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0021",01,99,월드컵로5길48,서울특별시 마포구 월드컵로5길48,서울특별시 마포구 합정동 430-15,37.551594,126.909517,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0022",01,99,월드컵로23길12,서울특별시 마포구 월드컵로23길12,서울특별시 마포구 망원동 485-5,37.557292,126.907917,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0023",01,99,망원로6길 19,서울특별시 마포구 망원로6길 19,서울특별시 마포구 망원동 415-53,37.556107,126.903521,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0024",01,99,월드컵로29길 61,서울특별시 마포구 월드컵로29길 61,서울특별시 마포구 망원동 426-2,37.558878,126.903016,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0025",01,99,월드컵로31길78,서울특별시 마포구 월드컵로31길78,서울특별시 마포구 망원동 466-9,37.560299,126.900788,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0026",01,99,동교로17길 88,서울특별시 마포구 동교로17길 88,서울특별시 마포구 성산동 637-2,37.558585,126.914248,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0027",01,99,성미산로5길17,서울특별시 마포구 성미산로5길17,서울특별시 마포구 성산동 250-3,37.559297,126.910390,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0028",01,99,월드컵로28길29,서울특별시 마포구 월드컵로28길29,서울특별시 마포구 성산동 257-10,37.560376,126.908122,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0029",01,99,연남로11길 52,서울특별시 마포구 연남로11길 52,서울특별시 마포구 성산동 3-24,37.565314,126.916075,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0030",01,99,성암로3길 34,서울특별시 마포구 성암로3길 34,서울특별시 마포구 중동 254,37.568132,126.910884,03,N,N,N,CCTV,2006,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0031",01,99,마포대로14다길 16,서울특별시 마포구 마포대로14다길 16,서울특별시 마포구 공덕동 79-5,37.549408,126.957804,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0032",01,99,마포대로6길 28,서울특별시 마포구 마포대로6길 28,서울특별시 마포구 공덕동 256-17,37.545120,126.953892,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0033",01,99,마포대로12길 37,서울특별시 마포구 마포대로12길 37,서울특별시 마포구 공덕동 242-46,37.547156,126.954780,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0034",01,99,마포대로24안길 5,서울특별시 마포구 마포대로24안길 5,서울특별시 마포구 아현동 743-8,37.554165,126.959798,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0035",01,99,만리재로12가길 12,서울특별시 마포구 만리재로12가길 12,서울특별시 마포구 공덕동 11-133,37.549469,126.961685,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0036",01,99,굴레방로21-1,서울특별시 마포구 굴레방로21-1,서울특별시 마포구 아현동 291-21,37.556001,126.955460,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0037",01,99,대흥로6길 15-1,서울특별시 마포구 대흥로6길 15-1,서울특별시 마포구 용강동 494-62,37.542441,126.939400,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0038",01,99,토정로25길 6,서울특별시 마포구 토정로25길 6,서울특별시 마포구 용강동 494-35,37.543368,126.939217,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0039",01,99,도화2안길 29,서울특별시 마포구 도화2안길 29,서울특별시 마포구 도화동 209-17,37.538687,126.948856,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0040",01,99,숭문16길 16,서울특별시 마포구  숭문16길 16,서울특별시 마포구 염리동 9-7,37.555758,126.947383,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0041",01,99,신촌로12길 29,서울특별시 마포구 신촌로12길 29,서울특별시 마포구 노고산동 56-44,37.555023,126.932748,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0042",01,99,와우산로26길 9-24,서울특별시 마포구 와우산로26길 9-24,서울특별시 마포구 창전동 6-123,37.552940,126.927617,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0043",01,99,어울마당로2길 13,서울특별시 마포구 어울마당로2길 13,서울특별시 마포구 당인동 15-28,37.546275,126.919994,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0044",01,99,광성로6안길 13,서울특별시 마포구 광성로6안길 13,서울특별시 마포구 신수동 89-54,37.548753,126.937896,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0045",01,99,와우산로17길 23,서울특별시 마포구 와우산로17길 23,서울특별시 마포구 서교동 408-1,37.550056,126.921615,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0046",01,99,성미산로 190-31,서울특별시 마포구 성미산로 190-31,서울특별시 마포구 연남동 385-8,37.562377,126.925886,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0047",01,99,월드컵북로4길 72,서울특별시 마포구 월드컵북로4길 72,서울특별시 마포구 동교동 198-1,37.558969,126.922777,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0048",01,99,성미산로 161-15,서울특별시 마포구 성미산로 161-15,서울특별시 마포구 연남동 240-1,37.565329,126.923534,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0049",01,99,잔다리로 81,서울특별시 마포구 잔다리로 81,서울특별시 마포구 서교동 466-2,37.554563,126.915834,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0050",01,99,연희로1길 43,서울특별시 마포구 연희로1길 43,서울특별시 마포구 연남동 382-2,37.560942,126.925725,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0051",01,99,망원로3길 12,서울특별시 마포구 망원로3길 12,서울특별시 마포구 망원동 428-20,37.557306,126.901590,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0052",01,99,월드컵로11길 61,서울특별시 마포구 월드컵로11길 61,서울특별시 마포구 망원동 384-1,37.553903,126.907729,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0053",01,99,월드컵로7길 89,서울특별시 마포구 월드컵로7길 89,서울특별시 마포구 합정동 434-14,37.551990,126.907474,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0054",01,99,성지3길 19,서울특별시 마포구 성지3길 19,서울특별시 마포구 합정동 371-24,37.546790,126.914193,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0055",01,99,토정로5길 26,서울특별시 마포구 토정로5길 26,서울특별시 마포구 합정동 357-17,37.546488,126.918588,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0056",01,99,성암로3길 1,서울특별시 마포구 성암로3길 1,서울특별시 마포구 중동 308,37.569426,126.911510,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0057",01,99,성미산로13길53,서울특별시 마포구 성미산로13길53,서울특별시 마포구 성산동9-16,37.563211,126.916626,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0058",01,99,성산로6길 25,서울특별시 마포구 성산로6길 25,서울특별시 마포구 성산동 72-3,37.563754,126.911015,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0059",01,99,월드컵로16길 34,서울특별시 마포구 월드컵로16길 34,서울특별시 마포구 서교동 473-1,37.557261,126.911325,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0060",01,99,월드컵북로31길 5,서울특별시 마포구 월드컵북로31길 5,서울특별시 마포구 성산동 165-41,37.568140,126.906899,03,N,N,N,CCTV,2007,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0061  (아현2구역 이설)",01,99,신촌로28길 7-3,서울특별시 마포구 신촌로28길 7-3,서울특별시 마포구 아현동 591-38,37.556512,126.950055,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0062",01,99,신촌로34길 23,서울특별시 마포구 신촌로34길 23,서울특별시 마포구 아현동 326-31,37.556174,126.954677,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0063",01,99,효창목길 30,서울특별시 마포구  효창목길 30,서울특별시 마포구 공덕동 111-110,37.547136,126.960722,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0064",01,99,만리재로10길 21,서울특별시 마포구 만리재로10길 21,서울특별시 마포구 공덕동 106-31,37.548533,126.960815,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0065  (아현2구역 이설)",01,99,숭문16나길 57,서울특별시 마포구 숭문16나길 57,서울특별시 마포구 염리동 8-141,37.554241,126.950086,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0066",01,99,고산14길 26,서울특별시 마포구 고산14길 26,서울특별시 마포구 대흥동 18-141,37.553549,126.944143,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0067",01,99,대흥로24길 7,서울특별시 마포구 대흥로24길 7,서울특별시 마포구 대흥동 3-29,37.554488,126.946450,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0068",01,99,큰우물로2길 11,서울특별시 마포구 큰우물로2길 11,서울특별시 마포구 용강동 310-1,37.542993,126.942606,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0069",01,99,마포대로11길 91,서울특별시 마포구 마포대로11길 91,서울특별시 마포구 염리동 128-68,37.548756,126.949303,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0070",01,99,와우산로3길 39,서울특별시 마포구 와우산로3길 39,서울특별시 마포구 당인동 28-1,37.545679,126.920784,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0071",01,99,신촌로24안길 1,서울특별시 마포구 신촌로24안길 1,서울특별시 마포구 노고산동 1-60,37.555679,126.941521,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0072",01,99,독막로15길 9,서울특별시 마포구 독막로15길 9,서울특별시 마포구 상수동 310-20,37.548267,126.922059,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0073",01,99,대흥로11길 29,서울특별시 마포구 대흥로11길 29,서울특별시 마포구 신수동 62-15,37.546032,126.938919,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0074",01,99,연남로11길 21,서울특별시 마포구 연남로11길 21,서울특별시 마포구 연남동 364-19,37.565529,126.917849,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0075",01,99,잔다리로3길 31,서울특별시 마포구 잔다리로3길 31,서울특별시 마포구 서교동 395-135,37.550566,126.918167,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0076",01,99,동교로22길 30,서울특별시 마포구 동교로22길 30,서울특별시 마포구 서교동 463-4,37.554513,126.918234,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0077",01,99,연남로5길 32,서울특별시 마포구 연남로5길 32,서울특별시 마포구 연남동 561-18,37.561507,126.920477,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0078",01,99,와우산로15길 22,서울특별시 마포구 와우산로15길 22,서울특별시 마포구 서교동 409-6,37.549635,126.921858,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0079",01,99,동교로50길 17,서울특별시 마포구 동교로50길 17,서울특별시 마포구 연남동 224-55,37.563468,126.926979,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0080",01,99,연남로9길 11,서울특별시 마포구 연남로9길 11,서울특별시 마포구 연남동 370-54,37.564592,126.918847,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0081",01,99,포은로6길 39,서울특별시 마포구 포은로6길 39,서울특별시 마포구 망원동 414-89,37.556150,126.907210,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0082",01,99,월드컵로7길 25,서울특별시 마포구 월드컵로7길 25,서울특별시 마포구 합정동 429-54,37.552596,126.910612,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0083",01,99,희우정로13길 24,서울특별시 마포구 희우정로13길 24,서울특별시 마포구 망원동 459-4,37.552677,126.901885,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0084",01,99,방울내로 11길 61,서울특별시 마포구 방울내로 11길 61,서울특별시 마포구 망원동 469-5,37.562234,126.902480,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0085",01,99,월드컵로 11길 13,서울특별시 마포구 월드컵로 11길 13,서울특별시 마포구 망원동 385-22,37.554638,126.910299,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0086",01,99,동교로8길 39,서울특별시 마포구 동교로8길 39,서울특별시 마포구 합정동 448-18,37.550351,126.905642,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0087",01,99,월드컵로30길 16,서울특별시 마포구 월드컵로30길 16,서울특별시 마포구 성산동 262-2,37.561400,126.906873,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0088",01,99,성미산로3길 50,서울특별시 마포구 성미산로3길 50,서울특별시 마포구 성산동 30-21,37.560374,126.909933,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0089",01,99,월드컵북로12안길 68,서울특별시 마포구 월드컵북로12안길 68,서울특별시 마포구 성산동 49-9,37.564579,126.913550,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0090",01,99,모래내로7길 36,서울특별시 마포구 모래내로7길 36,서울특별시 마포구 성산동 137-5,37.567323,126.911122,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0091",01,99,동교로19길 78,서울특별시 마포구 동교로19길 78,서울특별시 마포구 성산동 632-2,37.558715,126.916635,03,N,N,N,CCTV,2008,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0092",01,99,임정로13길 14,서울특별시 마포구 임정로13길 14,서울특별시 마포구 신공덕동 139-183,37.542927,126.957566,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0093",01,99,만리재로16안길 11-2,서울특별시 마포구 만리재로16안길 11-2,서울특별시 마포구 공덕동 7-86,37.549685,126.962712,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0094",01,99,효창목5길 3,서울특별시 마포구 효창목5길 3,서울특별시 마포구 공덕동 107-40,37.548133,126.960346,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0095",01,99,손기정로 42,서울특별시 마포구 손기정로 42,서울특별시 마포구 아현동 707-4,37.556446,126.961962,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0096",01,99,마포대로4다길 3,서울특별시 마포구 마포대로4다길 3,서울특별시 마포구 마포동 331-1,37.536723,126.944787,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0097",01,99,대흥로 10길 6-9,서울특별시 마포구 대흥로 10길 6-9,서울특별시 마포구 대흥동 2-18,37.555911,126.946339,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0098",01,99,숭문6길 22,서울특별시 마포구 숭문6길 22,서울특별시 마포구 염리동 518,37.549937,126.947295,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0099",01,99,대흥로28길 8,서울특별시 마포구 대흥로28길 8,서울특별시 마포구 대흥동 3-14,37.555272,126.946394,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0100",01,99,신촌로24안길 24,서울특별시 마포구 신촌로24안길 24,서울특별시 마포구 대흥동 18-98,37.554620,126.944094,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0101",01,99,와우산로26길 54,서울특별시 마포구 와우산로26길 54,서울특별시 마포구 창전동 6-108,37.552795,126.928502,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0102",01,99,와우산로24길 43-4,서울특별시 마포구 와우산로24길 43-4,서울특별시 마포구 창전동 6-75,37.552008,126.927155,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0103",01,99,독막로19길 23,서울특별시 마포구 독막로19길 23,서울특별시 마포구 상수동 93-3,37.548580,126.924737,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0104",01,99,대흥로9길 26,서울특별시 마포구 대흥로9길 26,서울특별시 마포구 신수동 250-16,37.545156,126.937686,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0105",01,99,와우산로138-9,서울특별시 마포구 와우산로138-9,서울특별시 마포구 창전동 6-273,37.553569,126.929407,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0106",01,99,신촌로 94,서울특별시 마포구 신촌로 94,서울특별시 마포구 노고산동 57-1,37.554998,126.935997,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0107",01,99,동교로12안길 31,서울특별시 마포구 동교로12안길 31,서울특별시 마포구 서교동 481-13,37.554277,126.914141,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0108",01,99,양화로19길 22,서울특별시 마포구 양화로19길 22,서울특별시 마포구 동교동 154-22,37.558421,126.923928,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0109",01,99,와우산로37길 10,서울특별시 마포구 와우산로37길 10,서울특별시 마포구 동교동 181-19,37.556164,126.930344,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0110",01,99,어울마당로5길 46,서울특별시 마포구 어울마당로5길 46,서울특별시 마포구 서교동 397-15,37.549945,126.918233,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0111",01,99,방울내로9안길 103,서울특별시 마포구 방울내로9안길 103,서울특별시 마포구 망원동 439-5,37.559569,126.897890,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0112",01,99,독막로4길 10,서울특별시 마포구 독막로4길 10,서울특별시 마포구 합정동 363-8,37.547805,126.916770,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0113",01,99,양화로7길 12,서울특별시 마포구 양화로7길 12,서울특별시 마포구 서교동 391-17,37.551412,126.915190,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0114",01,99,방울내로11길 129,서울특별시 마포구 방울내로11길 129,서울특별시 마포구 망원동 465-14,37.561030,126.898989,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0115",01,99,희우정로17길 23,서울특별시 마포구 희우정로17길 23,서울특별시 마포구 망원동 460-1,37.553914,126.900180,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0116",01,99,성산로4길 46,서울특별시 마포구 성산로4길 46,서울특별시 마포구 성산동 81-107,37.563450,126.909277,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0117",01,99,성미산로7길 4,서울특별시 마포구 성미산로7길 4,서울특별시 마포구 성산동 243-7,37.559309,126.912585,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
"마포-방범-0118",01,99,월드컵북로48길 38,서울특별시 마포구 월드컵북로48길 38,서울특별시 마포구 상암동 14-3,37.577343,126.895625,03,N,N,N,CCTV,2009,2019-06-01,Y,마포구청,02-3153-8432,2019-06-25
