"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
P118,01,05,주택 골목길,서울특별시 금천구 독산로32가길 26,서울특별시 금천구 시흥4동 811-6,37.4584004,126.9066536,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P119,01,05,동도슈퍼 앞,서울특별시 금천구 독산로32나길 36,서울특별시 금천구 시흥4동 807-14,37.458659,126.9076713,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P120,01,05,느티나무어린이공원 입구,,서울특별시 금천구 시흥4동 817,37.456286,126.906486,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P121,01,05,GS25 앞,서울특별시 금천구 독산로24길 14,서울특별시 금천구 시흥4동 820-10,37.4549829,126.906697,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P122,01,05,동네수퍼쌀야채과일 앞,서울특별시 금천구 독산로24길 51,서울특별시 금천구 시흥4동 169-29,37.4554279,126.9089009,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P123,01,05,신세계아파트 옆,서울특별시 금천구 독산로24다길 22,서울특별시 금천구 시흥4동 823,37.4541995,126.907411,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P124,01,05,현주빌 앞,서울특별시 금천구 독산로20길 18,서울특별시 금천구 시흥5동 834-26,37.452916,126.9079484,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P125,01,05,서윤헤어 앞,서울특별시 금천구 독산로22길 49,서울특별시 금천구 시흥5동 824-4,37.453222,126.9089502,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P126,01,05,시흥5동주민센터 앞,서울특별시 금천구 금하로21길 20,서울특별시 금천구 시흥5동 832-14,37.4523569,126.9082956,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P127,01,05,정미빌라 앞,서울특별시 금천구 탑골로 15-5,서울특별시 금천구 시흥5동 827-19,37.4519412,126.910699,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P128,01,05,우성하이빌A동 앞,서울특별시 금천구 금하로23가길 25,서울특별시 금천구 시흥5동 827-29,37.4517249,126.910138,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P129,01,05,현대하이츠빌라 앞,서울특별시 금천구 독산로22가길 6,서울특별시 금천구 시흥5동 203-15,37.4529457,126.9106843,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P130,01,05,주택 골목길,서울특별시 금천구 은행나무로10길 6,서울특별시 금천구 시흥5동 921-10,37.450526,126.906579,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P131,01,05,대성슈퍼 앞,서울특별시 금천구 독산로10길 37,서울특별시 금천구 시흥5동 910-15,37.4502134,126.9080115,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P132,01,05,의정부대찌개 앞,서울특별시 금천구 독산로10길 56,서울특별시 금천구 시흥5동 917-6,37.4500242,126.9089805,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P133,01,05,별장약국 앞,서울특별시 금천구 금하로24길 40,서울특별시 금천구 시흥5동 918-20,37.4491259,126.9082092,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P134,01,05,대흥빌라B동 옆,서울특별시 금천구 독산로8길 37,서울특별시 금천구 시흥5동 919-78,37.4487684,126.9074583,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P135,01,05,청명주택 앞,서울특별시 금천구 금하로24길 82,서울특별시 금천구 시흥5동 930,37.4473174,126.9090763,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P137,01,05,새마을부동산중개인사무소 앞,서울특별시 금천구 벚꽃로56길 30,서울특별시 금천구 가산동 32-19,37.4845446,126.8824284,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P138,01,05,GS25 앞,서울특별시 금천구 가산로3길 113,서울특별시 금천구 독산1동 335-14,37.4718207,126.8893761,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P139,01,05,말뫼마을마당 코너,서울특별시 금천구 범안로14길 18,서울특별시 금천구 독산1동 1006-181,37.4658676,126.892827,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P140,01,05,청정햇살즉석방아 앞,서울특별시 금천구 독산로80길 35,서울특별시 금천구 독산4동 181-46,37.4704649,126.904945,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P141,01,05,은행어린이공원,서울특별시 금천구 독산로14길 3,서울특별시 금천구 시흥5동 836,37.4523581,126.906962,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P142,01,05,대명빌라 앞,서울특별시 금천구 독산로70길 84,서울특별시 금천구 독산4동 941,37.4677741,126.9060785,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P143,01,05,나나세탁 앞,서울특별시 금천구 시흥대로118길 23,서울특별시 금천구 독산4동 1017-21,37.4683903,126.9000487,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P144,01,05,"남문어린이공원 코너, 쌀미니마트 앞",서울특별시 금천구 시흥대로136길 24,서울특별시 금천구 독산3동 161-1,37.472065,126.900464,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P145,01,05,天天飯店 앞,서울특별시 금천구 시흥대로150길 41,서울특별시 금천구 독산3동 964-26,37.4761498,126.9010813,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P146,01,05,삼성공인중개사 앞,서울특별시 금천구 독산로109길 26,서울특별시 금천구 독산3동 952-27,37.4789226,126.9022822,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P147,01,05,목화2차아파트 담벼락 옆,서울특별시 금천구 문성로1길 7,서울특별시 금천구 독산3동 961-13,37.4770498,126.9042745,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P148,01,05,산장어린이공원 코너,,서울특별시 금천구 시흥4동 3-17,37.460790,126.912246,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P149,01,05,은하마트 앞,서울특별시 금천구 시흥대로90길 11,서울특별시 금천구 독산2동 1059-8,37.4612232,126.8987757,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P150,01,05,골든빌 앞,서울특별시 금천구 시흥대로84길 54,서울특별시 금천구 독산2동 1073-28,37.461139,126.902053,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P151,01,05,제일성결교회 앞,서울특별시 금천구 탑골로2길 55,서울특별시 금천구 시흥2동 266-2746,37.4506162,126.9134904,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P152,01,05,벽산아파트5단지 옆 호암1터널 앞,서울특별시 금천구 금하로 816,서울특별시 금천구 시흥2동 1013,37.4482342,126.9186298,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P153,01,05,파랑새목공소 옆,서울특별시 금천구 시흥대로40다길 28,서울특별시 금천구 시흥5동 933-22,37.4486109,126.9059146,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P154,01,05,주택 골목길,서울특별시 금천구 독산로4길 18,서울특별시 금천구 시흥5동 935-81,37.4479648,126.9045474,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P155,01,05,우리닭축산 앞,서울특별시 금천구 독산로32길 11,서울특별시 금천구 시흥4동 813-44,37.4574568,126.9061485,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P156,01,05,상신마트 앞,서울특별시 금천구 시흥대로80길 39,서울특별시 금천구 독산2동 1075-56,37.4594147,126.901671,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P157,01,05,성심약국 앞,서울특별시 금천구 독산로41길 7,서울특별시 금천구 시흥1동 856,37.4597989,126.9043307,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P158,01,05,세탁이벤트 앞,서울특별시 금천구 독산로29길 10,서울특별시 금천구 시흥1동 845-40,37.456205,126.9049495,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P159,01,05,신흥사 공인중개사 앞,서울특별시 금천구 금하로9길 13,서울특별시 금천구 시흥1동 879-5,37.4552897,126.9021518,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P160,01,05,현진타운A 앞,서울특별시 금천구 독산로3길 19,서울특별시 금천구 시흥1동 905-23,37.449665,126.9039494,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P161,01,05,주택 골목길,서울특별시 금천구 시흥대로39길 52-11,서울특별시 금천구 시흥1동 492-39,37.4471846,126.900488,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P162,01,05,진달래어린이공워 및 칠성트레빌3차 앞,서울특별시 금천구 시흥대로2길 32,서울특별시 금천구 시흥3동 977-3,37.4345646,126.9051541,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P163,01,05,시흥3동 박산경로당 앞,서울특별시 금천구 시흥대로2길 60,서울특별시 금천구 시흥3동 973,37.4350043,126.9065172,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P164,01,05,로얄컴퓨터 옆,서울특별시 금천구 시흥대로2나길 28,서울특별시 금천구 시흥3동 972,37.4359959,126.905213,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P165,01,05,금빛공원 휘트니트센터 주차장 입구 옆,서울특별시 금천구 시흥대로56길 40,서울특별시 금천구 시흥1동 892-12,37.4527834,126.9038431,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P166,01,05,태양컴퓨터크리닝 앞,서울특별시 금천구 독산로44길 9,서울특별시 금천구 시흥4동 789-62,37.460949,126.9052979,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P167,01,05,금천식품 앞,서울특별시 금천구 시흥대로104길 13,서울특별시 금천구 독산2동 1033-73,37.4647435,126.8985704,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P168,01,05,주택 골목길,서울특별시 금천구 독산로24다길 43,서울특별시 금천구 시흥4동 822-39,37.454032,126.908549,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P169,01,05,형제부동산 앞,서울특별시 금천구 시흥대로110길 21,서울특별시 금천구 독산4동 1025-21,37.4670965,126.8998675,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P170,01,05,3동 칼국수 앞,서울특별시 금천구 독산로99길 7,서울특별시 금천구 독산3동 978,37.4748541,126.9028255,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P171,01,05,공원앞 인도,,서울특별시 금천구 시흥1동 899-14,37.450746,126.905330,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P172,01,05,㈜유지주택건설 앞,서울특별시 금천구 남부순환로122길 32,서울특별시 금천구 독산3동 958-41,37.478029,126.9025419,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P173,01,05,독산3동다목적광장 후문 입구,서울특별시 금천구 시흥대로150길 50-4,서울특별시 금천구 독산3동 970-1,37.476199,126.9015765,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P174,01,05,반수어린이공원 입구 똘똘이수퍼 앞,서울특별시 금천구 독산로93길 18,서울특별시 금천구 독산3동 980-44,37.4740151,126.902233,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P175,01,05,제일수퍼마켓 앞,서울특별시 금천구 독산로281-24,서울특별시 금천구 독산3동 178-17,37.471338,126.9025119,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P177,01,05,성가약국 앞,서울특별시 금천구 독산로106길 31,서울특별시 금천구 독산3동 880-28,37.477907,126.905687,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P178,01,05,대원카센터 앞,서울특별시 금천구 독산로92길 16,서울특별시 금천구 독산3동 992,37.4737131,126.9042554,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P179,01,05,"독산자연공원 담벼락, 금강누리빌 앞",서울특별시 금천구 독산로54길 237,서울특별시 금천구 독산3동 994-20,37.4724983,126.9060842,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P180,01,05,명수사 앞,서울특별시 금천구 남부순환로128길 14,서울특별시 금천구 독산3동 898-8,37.4795782,126.906995,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P181,01,05,GS25 앞,서울특별시 금천구 독산로80길 13,서울특별시 금천구 독산4동 181-65,37.471126,126.9039335,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P182,01,05,주택 골목길,서울특별시 금천구 독산로70다길 64,서울특별시 금천구 독산4동 919,37.4687779,126.906178,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P183,01,05,한사랑어린이공원 입구 앞,서울특별시 금천구 독산로70라길 14,서울특별시 금천구 독산4동 932-5,37.4676325,126.9048981,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P184,01,05,소망어린이공원 코너 앞,서울특별시 금천구 독산로75길 12-7,서울특별시 금천구 독산4동 196-8,37.469427,126.9015551,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P185,01,05,골든빌리지 앞,서울특별시 금천구 시흥대로128길 34,서울특별시 금천구 독산4동 284-4,37.4700958,126.9001333,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P188,01,05,두산위브아파트 모서리,서울특별시 금천구 가산로5길 43,서울특별시 금천구 가산동 235-3,37.4734504,126.8921274,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P190,01,05,Push King 앞,서울특별시 금천구 남부순환로112길 42,서울특별시 금천구 가산동 146-28,37.477454,126.8936014,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P192,01,05,주택 골목길,서울특별시 금천구 벚꽃로48길 7,서울특별시 금천구 가산동 32-80,37.483804,126.8824571,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P194,01,05,굿모닝부동산 앞,서울특별시 금천구 시흥대로123길 66,서울특별시 금천구 독산1동 296-2,37.4721877,126.8952629,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P196,01,05,독산1동 자율방범대 컨테이너 옆,서울특별시 금천구 시흥대로457,서울특별시 금천구 독산1동 150-1,37.4744183,126.8978292,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P198,01,05,롯데아이티캐슬2동 주차장입구 횡단보도,서울특별시 금천구 가산디지털2로 98,서울특별시 금천구 가산동 371-18,37.4768505,126.8811806,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P200,01,05,독산1동 복지경로당 앞,서울특별시 금천구 벚꽃로10길 94,서울특별시 금천구 독산1동 1010,37.4645705,126.8952857,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P202,01,05,태영부동산 앞,서울특별시 금천구 범안로1172,서울특별시 금천구 독산1동 1006,37.4663281,126.8919793,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P204,01,05,철쭉어린이공원 입구,서울특별시 금천구 금하로1마길 15-5,서울특별시 금천구 독산1동 1114-1,37.4527718,126.8899562,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P206,01,05,남수퍼 앞,서울특별시 금천구 벚꽃로46나길 24,서울특별시 금천구 가산동 34-29,37.4838339,126.883324,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P208,01,05,신일문화 앞,서울특별시 금천구 범안로15길 52,서울특별시 금천구 독산1동 330-39,37.4686247,126.8925378,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P210,01,05,K2 익스프레스 앞,서울특별시 금천구 탑골로10길 3,서울특별시 금천구 시흥2동 237-5,37.4518415,126.9146538,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P212,01,05,백산지구대 앞,서울특별시 금천구 금하로29길 15,서울특별시 금천구 시흥5동 263-11,37.4507428,126.9124556,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P214,01,05,창영약국 앞,서울특별시 금천구 남부순환로130길 36,서울특별시 금천구 독산3동 903-25,37.4788351,126.9082995,03,N,N,N,경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P216,01,05,힐스타운홍익빌 앞,서울특별시 금천구 시흥대로39길 52,서울특별시 금천구 시흥1동 492-52,37.446713,126.900539,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P217,01,05,금천구 금나래아트홀 옆 인도,서울특별시 금천구 시흥대로73길 70,서울특별시 금천구 시흥1동 1020,37.4567667,126.8954005,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P218,01,05,M.county 빌라 옆,서울특별시 금천구 범안로16길 24-26,서울특별시 금천구 독산1동 1006-66,37.465671,126.894447,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P219,01,05,주택 골목길,서울특별시 금천구 벚꽃로46길 20,서울특별시 금천구 가산동 38-13,37.482931,126.8836347,03,N,N,N,경보등 + 경보음 + CCTV,2017,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P220,01,05,애니카랜드 앞,서울특별시 금천구 금하로674,서울특별시 금천구 시흥1동 894,37.4525091,126.9051627,03,N,N,N,경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P221,01,05,가산우정경로당 앞,서울특별시 금천구 두산로3길 49,서울특별시 금천구 가산동 238-3,37.4726442,126.8886935,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P222,01,05,정진빌라 앞,서울특별시 금천구 금하로1라길 33,서울특별시 금천구 독산1동 1109-1,37.4536035,126.8904412,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P223,01,05,새로나슈퍼 앞,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산2동 1060-31,37.4621505,126.899091,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P224,01,05,대성크리닉세탁 앞,서울특별시 금천구 독산로103길 14,서울특별시 금천구 독산3동 963-6,37.476514,126.9027108,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
P225,01,05,주택 골목길,서울특별시 금천구 남부순환로120길 17-21,서울특별시 금천구 독산3동 958-35,37.477763,126.901704,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-06-10,Y,금천구 U-통합운영센터,02-2627-1904,2019-06-10
