"안전비상벨관리번호",설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
"공원-고덕1동-008",01,01,고덕1동 688 고덕시영 래미안 116동 앞,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.5592409,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕1동-009",01,01,고덕1동 688 고덕시영 래미안 125동 앞,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.5592409,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕1동-010",01,01,고덕1동 688 고덕시영 고일어린이집 옆,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.55925369,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕1동-011",01,01,고덕1동 688 고덕시영 래미안 201동 앞,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.5592409,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕1동-012",01,01,고덕1동 688 고덕시영 래미안 123동 앞,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.5592409,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕1동-013",01,01,고덕1동 688 고덕시영 래미안 121동 앞,서울특별시 강동구 아리수로50길 50 (고덕동),서울특별시 강동구 고덕동 688,37.5592409,127.1489090,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-001",01,01,고덕2동 178 말우물어린이공원,서울특별시 강동구 상일로21길 14-7 (고덕동),서울특별시 강동구 고덕동 178,37.5600003,127.1694775,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-002",01,01,고덕2동 238-6 한우물어린이공원,서울특별시 강동구 아리수로72길 60-16 (고덕동),서울특별시 강동구 고덕동 238-6,37.5616124,127.1627418,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-003",01,01,고덕2동 229 동명근린공원테니스장,서울특별시 강동구 고덕2동 229,서울특별시 강동구 고덕동 229,37.56124878,127.164566,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-004",01,01,고덕2동 215동명근린공원고덕초옆산책로위,서울특별시 강동구 고덕로83길 55 (고덕동),서울특별시 강동구 고덕동 215,37.55955505,127.1685133,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-005",01,01,고덕2동 229 동명근린공원축구장 입구,서울특별시 강동구 고덕2동 229,서울특별시 강동구 고덕동 229,37.56085968,127.1639557,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-006",01,01,고덕2동 296 방죽근린공원,서울특별시 강동구 고덕로 285 (고덕동),서울특별시 강동구 고덕동 296,37.5567254890,127.1574539417,03,N,N,N,경보등 + 경보음 + CCTV,2014,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-007",01,01,고덕2동 296 방죽공원 창고 사잇길,서울특별시 강동구 고덕로 285 (고덕동),서울특별시 강동구 고덕동 296,37.5567254890,127.1574539417,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-008",01,01,고덕2동 287 샘터근린공원 산책로,서울특별시 강동구 동남로82길 69(고덕동),서울특별시 강동구 고덕동 287,37.5609334,127.1608830,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-009",01,01,고덕2동 287 샘터근린공원 족구장,서울특별시 강동구 동남로82길 69(고덕동),서울특별시 강동구 고덕동 287,37.5609334,127.1608830,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-고덕2동-010",01,01,고덕2동 258 샘터근린공원,서울특별시 강동구 동남로82길 69(고덕동),서울특별시 강동구 고덕동 258,37.5609334,127.1608830,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-길동-001",01,01,길동 340-17 무궁화어린이공원,서울특별시 강동구 양재대로 124길 62 (길동),서울특별시 강동구 길동 340-17,37.5423345,127.1453894,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-길동-002",01,01,길동 365-6 희망어린이공원,서울특별시 강동구 천중로50길 48(길동),서울특별시 강동구 길동 365-6,37.5386910,127.1422577,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-길동-003",01,01,길동 386-1 성심어린이공원,서울특별시 강동구 천중로40길 66 (길동),서울특별시 강동구 길동 386-1,37.5382828,127.1373779,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-길동-004",01,01,길동 산25-2 길동친수공간 1,서울특별시 강동구 천호대로 1291(길동),서울특별시 강동구 길동 25-2,37.5389424,127.1533138,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-길동-006",01,01,길동 405-21 달님어린이공원,서울특별시 강동구 양재대로112길 52 (길동),서울특별시 강동구 길동 405-21,37.5361733,127.1425540,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-둔촌2동-001",01,01,둔촌2동 79-4 둔촌어린이공원,서울특별시 강동구 둔촌2동 79-4,서울특별시 강동구 둔촌동 79-4,37.53141403,127.1433029,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-001",01,01,명일1동 288 샛마을근린공원 1,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55031204,127.1468887,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-002",01,01,명일1동 288 샛마을근린공원 2,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55031204,127.1468887,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-003",01,01,명일1동 288 샛마을근린공원 3,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55031204,127.1468887,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-004",01,01,명일1동 288 샛마을근린공원 4,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55012131,127.1472626,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-005",01,01,명일1동 288 샛마을근린공원 5,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55051804,127.1473312,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-006",01,01,명일1동 288 샛마을근린공원 6,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55103302,127.1474838,03,N,N,N,경보등 + 경보음 + CCTV,2019,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-007",01,01,명일1동 288 샛마을근린공원 7,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55119324,127.1465378,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-008",01,01,명일1동 288 샛마을근린공원 8,서울특별시 강동구 명일1동 288,서울특별시 강동구 명일동 288,37.55195236,127.1467361,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-009",01,01,명일1동 312-30 고명어린이공원,서울특별시 강동구 명일1동 312-30,서울특별시 강동구 명일동 312-30,37.55247498,127.1433945,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-010",01,01,명일1동 351-1 샘물어린이공원,서울특별시 강동구 양재대로130길 36 (명일동),서울특별시 강동구 명일동 351-1,37.5457070,127.1451177,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-011",01,01,명일1동 326-10 염주골어린이공원,서울특별시 강동구 양재대로138길 29 (명일동),서울특별시 강동구 명일동 326-10,37.5499030,127.1455915,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일1동-012",01,01,명일1동 312-206 명우어린이공원,서울특별시 강동구 명일1동 312-206,서울특별시 강동구 명일동 312-206,37.55150986,127.141510,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일2동-001",01,01,명일2동 55 한양@14동앞 은하수공원,서울특별시 강동구 명일2동 55,서울특별시 강동구 명일동 55,37.550560,127.1545944,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일2동-002",01,01,명일동 236 방아다리어린이공원,서울특별시 강동구 동남로65길 46-8(명일동),서울특별시 강동구 명일동 236,37.5481283,127.1536558,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일2동-003",01,01,명일2동 37 원터근린공원,서울특별시 강동구 명일2동 37,서울특별시 강동구 명일동 37,37.55333328,127.150528,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-명일2동-004",01,01,명일2동 43 진달래어린이공원,서울특별시 강동구 명일2동 43,서울특별시 강동구 명일동 43,37.55145645,127.151268,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-001",01,01,상일동 278 게내어린이공원,서울특별시 강동구 상일로5길 26 (상일동),서울특별시 강동구 상일동 278,37.5492477,127.1714935,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-002",01,01,상일동 산50-3 명일근린공원 경희의료원뒤,서울특별시 강동구 상일동 산50-3,서울특별시 강동구 상일동 산50-3,37.55341721,127.1583328,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-003",01,01,상일동 산50-3 명일근린공원 경희의료원뒤,서울특별시 강동구 상일동 산50-3,서울특별시 강동구 상일동 산50-3,37.55266571,127.1572342,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-004",01,01,상일동 산50-3 명일근린공원 경희의료원뒤,서울특별시 강동구 상일동 산50-3,서울특별시 강동구 상일동 산50-3,37.55291748,127.1581421,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-005",01,01,상일동 135 명일근린공원 산책로 중간,서울특별시 강동구 상일동 135,서울특별시 강동구 상일동 산50-3,37.55207062,127.1600037,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-006",01,01,상일동 135 명일근린공원 산책로 정자,서울특별시 강동구 상일동 135,서울특별시 강동구 상일동 산50-3,37.55185699,127.1599121,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-012",01,01,상일동 산50-3 명일근린공원 동네뒷산,서울특별시 강동구 상일동 산50-3,서울특별시 강동구 상일동 산50-3,37.55093765,127.1582489,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-013",01,01,상일동 188 상일근린공원,서울특별시 강동구 상암로79가길 3 (상일동),서울특별시 강동구 상일동 188,37.5469247,127.1673660,03,N,N,N,경보등 + 경보음 + CCTV,2014,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-014",01,01,상일동 175 하늬어린이공원,서울특별시 강동구 상일동 175,서울특별시 강동구 상일동 175,37.54627609,127.1598282,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-015",01,01,상일동 483 능골근린공원,서울특별시 강동구 상일로12길 60 (상일동),서울특별시 강동구 상일동 483,37.5553167,127.1742941,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-016",01,01,상일동 134 고덕숲아이파크소공원,서울특별시 강동구 고덕로80길 134 (상일동),서울특별시 강동구 상일동 134,37.5516012366,127.164921265,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-상일동-017-01",01,01,상일동 134 고덕숲아이파크소공원,서울특별시 강동구 고덕로80길 134 (상일동),서울특별시 강동구 상일동 134,37.5516012366,127.164921265,03,N,N,N,경보등 + 경보음 + CCTV,2018,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내1동-001",01,01,성내1동 463-4 성내천어린이공원,서울특별시 강동구 성내1동 463-4,서울특별시 강동구 성내동 463-4,37.5268364,127.1239777,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내1동-002",01,01,성내1동 533 성내하니근린공원 1,서울특별시 강동구 성ㄴ내로3가길 71 (성내동),서울특별시 강동구 성내동 533,37.5294429,127.1265108,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내1동-003",01,01,성내1동 533 성내하니근린공원 2,서울특별시 강동구 성ㄴ내로3가길 71 (성내동),서울특별시 강동구 성내동 533,37.5294429,127.1265108,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내1동-004",01,01,성내1동 566 샛별어린이공원,서울특별시 강동구 성내1동 566,서울특별시 강동구 성내동 566,37.52685165,127.1270218,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내1동-005",01,01,성내1동 469-2 성내마을마당,서울특별시 강동구 성내1동 469-2,서울특별시 강동구 성내동 469-2,37.52535248,127.128212,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내3동-001",01,01,성내3동 405-18 성안어린이공원,서울특별시 강동구 양재대로97길 41 (성내동),서울특별시 강동구 성내동 405-18,37.53131104,127.1347722,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내3동-002",01,01,성내3동 444-6 보람어린이공원,서울특별시 강동구 양재대로85길 59 (성내동),서울특별시 강동구 성내동 444-6,37.5246819,127.1313705,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-성내3동-003",01,01,성내3동 424 선린어린이공원,서울특별시 강동구 양재대로91길 59 (성내동),서울특별시 강동구 성내동 424,37.5284776,127.1327141,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사1동-001",01,01,암사1동 453-8 볕우물어린이공원,서울특별시 강동구 고덕로24길 23 (암사동),서울특별시 강동구 암사동 453-8,37.5536010,127.1357041,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사1동-002",01,01,암사1동 468-2 새장터공원,서울특별시 강동구  암사1가길 16 (암사동),서울특별시 강동구 암사동 468-2,37.5520883,127.1305653,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사1동-003",01,01,암사1동 435-1 암사어린이공원,서울특별시 강동구 고덕로28길 36 (암사동),서울특별시 강동구 암사동 435-1,37.552742,127.1379796,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사1동-004",01,01,암사1동 413 암사1동근린공원,서울특별시 강동구 고덕로130 (암사동),서울특별시 강동구 암사동 413-4,37.5535701,127.1393668,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사2동-001",01,01,암사2동 178-25 선사마을어린이놀이터,서울특별시 강동구 올림픽로107길 55(암사동),서울특별시 강동구 암사동 178-25,37.5575497,127.1277764,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사2동-002",01,01,암사2동 608-39 아래선사마을,서울특별시 강동구 고덕로1길 37 (암사동),서울특별시 강동구 암사동 608-39,37.5553082,127.1257540,03,N,N,N,경보등 + 경보음 + CCTV,2014,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사2동-003",01,01,암사2동 515 광나루어린이공원,서울특별시 강동구 상암로 12-19 (암사동),서울특별시 강동구 암사동 515,37.5500717,127.1253217,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사2동-004",01,01,암사2동 518 솔바우어린이공원,서울특별시 강동구 선사로 120 (암사동),서울특별시 강동구 암사동 518-1,37.5497434,127.1235669,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사3동-001",01,01,암사3동 449 구암어린이공원,서울특별시 강동구 고덕로27길 33-7 (암사동),서울특별시 강동구 암사동 449,37.5562395,127.1375773,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사3동-002",01,01,암사3동 440 선사어린이공원,서울특별시 강동구 올림픽로 836 옆 (선사어린이공원),서울특별시 강동구 암사동 440,37.55587006,127.1306458,03,N,N,N,경보등 + 경보음 + CCTV,2014,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-암사3동-003",01,01,암사3동 275-3 양지마을놀이터,서울특별시 강동구 아리수로25길58 (암사동),서울특별시 강동구 암사동 275-3,37.5593684,127.1366561,03,N,N,N,경보등 + 경보음 + CCTV,2014,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호1동-001",01,01,천호1동 221-3 천일어린이공원,서울특별시 강동구 천중로27길 51 (천호동),서울특별시 강동구 천호동 221-3,37.5452535,127.1361671,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호1동-002",01,01,천호1동 47-23 혜림어린이공원,서울특별시 강동구 천중로39길 77 (천호동),서울특별시 강동구 천호동 47-23,37.5445644,127.1399060,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호1동-003",01,01,천호1동 21-197 큰골목어린이공원,서울특별시 강동구 천중로35길 97(천호동),서울특별시 강동구 천호동 21-197,37.5453372,127.1386261,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-001",01,01,천호2동 305-11 동산어린이공원,서울특별시 강동구 상암로14길 42(천호동),서울특별시 강동구 천호동 305-11,37.54714584,127.1293178,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-002",01,01,천호2동 338-19 광진어린이공원,서울특별시 강동구 구천면로13길 21 (천호동),서울특별시 강동구 천호동 338-19,37.5429325,127.1225037,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-003",01,01,천호2동 363-5 천사어린이공원,서울특별시 강동구 천중로12길 23-23 (천호동),서울특별시 강동구 천호동 363-5,37.5437718,127.1283941,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-004",01,01,천호2동 300 고분다리어린이공원,서울특별시 강동구 구천면로39길 23 (천호동),서울특별시 강동구 천호동 300,37.5453676,127.1318207,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-005",01,01,천호동 569-1 나루어린이공원,서울특별시 강동구 올림픽로89길 57(천호동),서울특별시 강동구 천호동 569-1,37.5474894,127.1230184,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-006",01,01,천호2동 431-2 화랑어린이공원,서울특별시 강동구 올림픽로 653 (천호동),서울특별시 강동구 천호동 431-2,37.5399093,127.1234489,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호2동-007",01,01,천호2동 250-2 천호수림대,서울특별시 강동구 올림픽로89길 57 (천호동),서울특별시 강동구 천호동 250-2,37.5474894,127.1230184,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"공원-천호3동-001",01,01,천호3동 167-195 천호3동어린이공원,서울특별시 강동구 진황도로29길 34 (천호동),서울특별시 강동구 천호동 167-195,37.5390879,127.1332779,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-003",01,05,강일동 167 가래여울 굴다리 앞,서울특별시 강동구 아리수로93가길 223 (강일동),서울특별시 강동구 강일동 167,37.5761901,127.1687996,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-004",01,05,강일동 350-1 강일리버파크 403동 옆,서울특별시 강동구 풍산로 133 (강일동),서울특별시 강동구 강일동 350-1,37.5682869,127.1766663,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-005",01,05,강일동 145-2 마을버스종점 앞,서울특별시 강동구 아리수로93가길 250 (강일동),서울특별시 강동구 강일동 145-2,37.5772023,127.1682445,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-006",01,05,강일동 699-6 하나님의교회 옆,서울특별시 강동구 풍산로 133 (강일동),서울특별시 강동구 강일동 699-6,37.55787126,127.1767982,03,N,N,N,경보등 + 경보음 + CCTV,2015,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-007",01,05,강일동 445 강일리버파크 대명교회옆,서울특별시 강동구 강일동 445,서울특별시 강동구 강일동 445,37.56264114,127.1779785,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-008",01,05,강일동 472-1 강일리버파크 1008동앞,서울특별시 강동구 강일동 472-1,서울특별시 강동구 강일동 472-1,37.55900574,127.1816788,03,N,N,N,경보등 + 경보음 + CCTV,2016,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
"방범-강일동-009",01,05,강일동 144-8 전신주 옆,서울특별시 강동구 강일동 144-8,서울특별시 강동구 강일동 144-8,37.57645798,127.1671829,03,N,N,N,경보등 + 경보음 + CCTV,2017,2019-05-31,Y,강동구청,02-3425-7090,2019-05-31
